min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
2,74,1,0,44782,43,5,1
6,78,1,0,51117,46,5,1
1,83,1,2,66817,57,6,0
18,80,1,0,54584,49,4,1
4,78,1,0,47656,43,5,1
0,75,2,1,53462,57,7,0
3,79,1,0,55542,53,5,0
21,81,1,0,54669,46,4,1
0,76,2,1,47600,47,7,0
1,79,1,1,55507,55,5,1
4,75,1,0,52268,56,6,0
0,75,2,2,48538,52,7,0
16,80,1,0,45315,43,4,1
4,78,1,0,51956,50,5,1
13,78,1,0,49038,44,4,1
3,81,1,1,51865,55,5,0
6,80,1,0,63097,57,5,0
0,83,2,2,62682,56,6,0
4,79,1,0,59372,57,5,0
9,78,1,0,56958,53,4,1
9,77,1,0,48957,48,5,1
12,77,1,0,51390,49,4,1
0,72,2,0,44024,49,6,0
1,76,3,0,51963,53,6,0
2,82,1,0,66061,58,4,1
2,82,1,0,60860,50,4,1
4,72,1,0,46264,51,5,0
6,78,1,0,52971,53,5,1
2,71,1,0,41150,46,6,0
0,72,2,0,41543,46,7,0
2,83,1,0,60221,56,5,1
3,79,1,0,64070,60,5,0
0,72,3,0,47571,54,8,0
3,67,1,0,34024,48,7,0
5,78,1,0,52818,48,4,1
5,76,1,0,45587,45,5,1
1,76,1,1,54032,57,6,0
1,71,2,0,42478,52,6,0
1,75,1,1,45172,47,5,1
5,80,1,0,51878,53,4,1
0,79,3,0,62693,58,6,0
0,80,2,0,55210,53,6,0
1,74,1,2,48608,52,6,0
18,77,1,0,53607,47,4,1
3,84,1,0,61193,53,5,1
1,77,1,2,53021,55,7,0
11,79,1,0,51366,48,4,1
5,82,1,0,55796,51,5,1
2,70,1,0,41452,51,6,0
0,73,2,1,45557,51,7,0
11,73,1,0,48453,51,4,1
2,74,1,0,53017,55,5,0
3,79,1,0,54864,54,6,0
1,68,1,1,38491,44,6,0
0,78,2,0,57530,55,6,0
1,83,1,1,70299,60,5,0
3,82,1,0,61365,55,4,1
0,74,2,0,45908,48,6,0
6,77,1,0,48011,48,5,1
13,75,1,0,49996,48,4,1
0,78,2,3,56422,56,7,0
1,80,2,0,53965,53,6,0
0,76,3,1,54583,55,7,0
10,81,1,0,59755,53,4,1
2,72,1,0,44138,42,5,1
0,74,2,0,49252,52,7,0
5,75,1,0,49506,52,6,0
2,79,1,1,57614,57,6,0
5,82,1,0,61509,52,4,1
10,81,1,0,57203,50,4,1
2,84,1,0,62202,58,5,0
4,82,1,0,63562,57,5,1
12,77,1,0,49982,45,4,1
0,81,2,0,63433,57,6,0
7,80,1,0,56945,50,4,1
4,82,1,0,55777,48,5,1
3,77,1,0,53916,54,5,0
6,76,1,0,45608,45,5,1
1,70,1,1,45246,56,7,0
0,76,2,0,51326,52,6,0
0,68,2,0,37520,46,5,0
1,79,1,1,50831,47,6,1
12,79,1,0,55718,50,4,1
14,75,1,0,47218,43,4,1
15,80,1,0,56021,50,4,1
1,77,1,1,53964,57,7,0
2,83,1,0,62860,54,6,0
3,82,1,0,61485,50,5,1
4,79,1,0,59662,56,5,0
1,78,1,1,52772,49,5,1
0,81,2,1,56701,54,6,0
2,78,1,0,48211,46,5,1
4,73,1,0,47248,49,5,0
0,78,2,0,50583,48,6,0
0,68,2,0,37343,43,7,0
0,74,2,0,44307,44,5,1
0,83,2,0,67414,58,6,0
4,85,1,0,65556,59,4,1
7,80,1,0,54304,53,5,1
0,73,2,1,49563,55,7,0
5,80,1,0,53558,49,5,1
2,75,1,0,50503,55,6,0
1,77,1,3,54080,56,7,0
1,77,2,1,55107,54,6,0
1,82,1,1,48922,47,5,1
3,73,1,0,43967,45,5,1
12,74,1,0,44575,43,4,1
4,83,1,0,60079,54,5,1
0,83,2,1,67141,57,6,0
0,75,3,0,47179,48,7,0
1,82,1,1,64237,56,5,1
3,73,1,0,48039,54,6,0
1,79,1,1,61285,58,6,0
7,78,1,0,48699,46,5,1
1,73,1,1,45390,45,5,1
7,79,1,0,59497,55,4,1
2,76,1,0,50309,48,5,0
1,76,1,1,53183,55,7,0
1,74,1,1,42699,44,6,1
0,71,2,0,43010,50,6,0
11,73,1,0,48010,49,4,1
1,75,2,2,47944,48,6,0
1,76,1,1,53886,53,6,0
1,84,1,1,61716,51,5,1
10,83,1,0,63700,59,4,1
1,78,2,1,51965,50,6,0
13,77,1,0,52640,50,4,1
4,88,1,0,71401,58,4,1
6,75,1,0,47604,49,5,1
8,71,1,0,41888,43,5,1
0,77,2,0,57067,60,6,0
4,85,1,0,62452,50,4,1
3,76,1,0,51827,57,6,0
17,82,1,0,57081,50,4,1
0,74,2,1,49520,54,6,0
1,83,1,1,63313,54,6,0
2,74,1,0,46960,50,5,1
3,76,1,0,51087,53,5,0
0,77,2,0,52016,49,5,1
13,82,1,0,59980,50,4,1
11,80,1,0,55434,51,4,1
0,72,3,0,38923,44,8,0
4,74,1,0,51186,57,6,0
0,84,3,0,71186,60,6,0
7,80,1,0,53896,48,4,1
3,85,1,0,60426,51,4,1
0,78,2,1,51199,51,7,0
7,75,1,0,46828,42,4,1
0,77,2,0,54327,56,8,0
0,73,2,0,44580,47,7,0
9,69,1,0,42702,45,4,1
4,74,1,0,41874,43,5,1
0,79,3,0,64517,62,7,0
4,82,1,0,59950,57,5,0
4,86,1,0,61793,52,4,1
0,79,2,0,59343,55,5,0
1,81,1,1,57789,54,5,1
14,80,1,0,54592,46,4,1
0,76,3,0,52196,51,6,0
1,83,2,1,67369,60,7,0
6,75,1,0,45789,46,4,1
3,79,1,0,60590,57,4,1
0,79,2,2,55782,55,6,0
8,73,1,0,43741,46,5,1
8,83,1,0,61071,49,4,1
1,81,1,1,63791,58,5,0
7,68,1,0,38317,43,5,1
5,77,1,0,51430,51,5,1
3,79,1,0,57575,56,5,0
3,80,1,0,50967,45,5,1
1,80,2,0,68655,64,5,0
1,78,1,1,50885,51,6,0
2,72,2,0,43974,51,6,0
0,81,2,2,64445,56,6,0
13,83,1,0,59022,51,4,1
1,84,1,2,66881,57,5,1
6,86,1,0,75883,66,4,0
9,76,1,0,47050,48,4,1
0,78,2,0,59564,58,7,0
5,78,1,0,59826,59,5,0
6,74,1,0,52144,56,5,0
4,80,1,0,57945,56,5,1
2,74,1,0,46180,50,6,0
1,81,1,1,57837,50,5,1
5,78,1,0,52202,52,5,1
0,71,2,0,43511,49,6,0
1,77,1,1,47689,44,5,1
15,81,1,0,60413,52,4,1
15,76,1,0,52078,49,4,1
2,84,1,0,70864,62,5,1
0,78,2,0,54376,53,6,0
0,84,2,0,71197,59,5,1
2,79,1,0,52801,49,5,1
5,82,1,0,61236,56,4,1
4,73,1,0,45524,48,6,0
0,84,2,0,72399,61,5,0
4,80,1,0,57447,55,5,1
9,74,1,0,47146,49,5,1
0,77,3,0,52648,54,7,0
2,75,1,0,51285,56,6,0
4,77,1,0,47577,45,5,1
0,74,2,0,47270,51,7,0
13,81,1,0,54295,45,4,1
0,73,2,0,40599,41,5,1
0,80,2,0,61240,58,6,0
0,75,2,0,51056,53,7,0
0,78,3,0,59025,55,6,0
7,80,1,0,59642,54,5,1
20,76,1,0,47301,45,4,1
5,81,1,0,59076,51,4,1
10,83,1,0,69854,62,4,1
0,78,3,0,55014,52,7,0
6,79,1,0,56605,53,5,1
6,79,1,0,50552,49,5,1
6,78,1,0,51759,48,5,1
2,82,2,0,66646,58,5,0
0,80,2,0,62549,56,6,0
2,74,1,0,48860,56,6,0
2,78,1,0,56724,55,6,0
18,79,1,0,51971,48,4,1
2,75,1,1,53087,55,6,0
2,83,1,0,55198,50,5,1
4,77,1,0,54196,52,5,1
9,76,1,0,51558,50,5,1
3,73,1,0,44000,45,5,1
3,82,1,0,55287,53,5,1
1,75,1,1,44697,44,5,1
0,76,2,0,48172,51,6,0
2,72,1,0,47808,51,5,0
0,85,2,0,62891,50,5,1
1,73,1,1,44506,49,6,0
6,86,1,0,71191,57,4,1
0,76,2,2,48894,51,7,0
0,77,2,2,58961,58,6,0
10,86,1,0,72618,56,4,1
0,84,2,0,58421,51,6,1
3,79,1,1,55612,55,5,0
2,80,1,1,57457,51,6,0
6,76,1,0,47304,46,5,1
3,78,1,0,55656,51,5,1
8,76,1,0,50212,48,5,1
0,76,2,0,47231,49,6,0
1,67,2,0,37693,43,5,1
5,80,1,0,57744,51,4,1
5,74,1,0,48362,51,5,0
1,75,1,1,49357,55,7,0
9,84,1,0,59152,48,4,1
3,73,1,0,39708,46,7,0
3,86,1,0,66703,56,4,1
1,77,1,1,48767,46,5,1
5,73,1,0,43194,42,4,1
0,78,2,0,55406,55,6,0
2,82,1,0,59986,55,5,1
5,81,1,0,54427,46,4,1
0,75,3,0,46324,47,6,0
0,75,3,0,49220,52,7,0
1,74,1,1,52953,56,6,0
4,79,1,0,50108,48,4,1
2,78,1,0,50101,46,5,1
6,81,1,0,59083,55,5,0
3,72,1,0,46117,51,5,0
8,77,1,0,46828,45,4,1
8,76,1,0,48129,47,4,1
3,84,1,0,70148,61,5,1
1,79,1,1,62767,60,6,0
14,84,1,0,53867,46,4,1
0,81,2,0,61264,52,5,1
4,80,1,0,54750,51,4,1
1,83,1,1,60913,53,5,1
0,79,2,0,60093,59,5,0
4,72,1,0,44336,48,5,1
0,81,2,0,57555,49,5,1
9,76,1,0,42401,42,5,1
6,79,1,0,49660,43,4,1
2,85,1,0,66284,54,5,1
0,74,2,0,44587,43,5,1
7,78,1,0,53319,52,4,1
8,78,1,0,49776,45,4,1
4,77,1,0,54055,53,5,1
0,81,2,3,61811,56,8,0
0,74,2,0,45075,50,6,0
4,76,1,0,49037,48,5,1
3,84,1,0,71641,65,5,0
1,73,1,1,42877,46,6,0
3,79,1,0,58074,54,5,1
5,75,1,0,47598,47,5,1
4,64,1,1,30988,41,7,0
1,75,2,0,46453,48,6,0
0,78,2,0,49208,45,5,1
2,77,1,0,49338,47,5,1
6,72,1,0,43473,47,5,0
5,82,1,0,58942,52,4,1
3,78,1,0,58016,57,5,1
1,89,1,3,80212,64,6,0
0,82,3,1,62162,55,7,0
0,68,2,1,36236,47,8,0
1,77,1,1,47786,51,5,1
18,81,1,0,52742,46,4,1
2,82,1,0,54415,48,5,1
6,78,1,0,51534,52,5,0
0,66,2,0,35102,45,7,0
0,82,2,1,64117,58,7,0
12,76,1,0,47564,49,4,1
0,78,3,0,57246,58,7,0
3,80,1,0,63121,57,6,0
6,81,1,0,62822,56,4,1
0,70,2,0,42661,48,6,0
2,80,1,0,58970,53,5,1
0,75,2,0,49982,52,6,0
2,78,1,0,60545,57,6,0
2,87,1,0,76108,68,5,1
0,78,2,1,52495,53,7,0
1,80,1,1,58343,55,6,0
2,70,1,0,43001,52,7,0
3,80,1,0,53312,46,5,1
1,77,1,2,55638,55,7,0
2,78,1,0,51213,50,5,1
11,76,1,0,50274,50,4,1
0,72,2,3,45701,49,7,0
12,76,1,0,48435,48,4,1
2,83,1,0,70004,61,5,0
0,76,2,0,56633,59,6,0
1,85,1,1,63686,54,5,1
0,80,2,0,57123,52,5,1
0,76,3,1,50847,51,7,0
10,78,1,0,49274,46,4,1
10,80,1,0,56893,54,4,1
3,74,1,0,47123,50,6,0
10,77,1,0,51640,51,4,1
0,87,2,0,76892,64,6,0
6,81,1,0,52453,49,4,1
2,72,1,0,43168,41,5,1
1,81,1,1,69551,63,6,0
1,77,1,1,56317,55,6,0
13,84,1,0,61540,51,4,1
18,79,1,0,53967,51,4,1
5,74,1,0,46383,47,5,1
3,78,1,0,59327,56,5,0
1,76,1,2,55090,56,6,0
0,78,2,0,61670,59,7,0
0,78,2,0,54854,51,7,0
4,78,1,0,60763,57,5,1
0,79,2,0,60333,56,6,0
1,81,1,1,60581,56,5,1
0,82,2,0,66170,60,6,0
12,79,1,0,57668,51,4,1
0,69,2,0,39703,48,7,0
10,78,1,0,54666,48,4,1
13,87,1,0,64871,55,4,1
2,81,1,0,63275,57,5,0
4,78,1,0,50505,47,5,1
1,75,1,1,45562,47,5,1
3,81,1,0,55821,54,4,1
11,77,1,0,49961,49,4,1
5,85,1,0,64506,52,4,1
0,78,2,0,59433,57,6,0
3,77,1,0,54084,53,5,0
11,79,1,0,51548,49,4,1
2,81,1,0,56769,52,5,1
4,81,1,0,62769,53,5,1
4,80,1,0,49380,45,5,1
4,79,1,0,55415,49,5,1
1,77,1,1,51035,52,6,0
11,75,1,0,47254,48,5,1
13,78,1,0,47305,43,4,1
8,72,1,0,45602,47,4,1
6,79,1,0,53336,48,5,1
5,75,1,0,50629,55,5,0
1,71,1,2,42574,49,7,0
0,78,2,0,57018,57,6,0
9,79,1,0,56004,53,4,1
3,79,1,0,64993,63,5,0
1,76,2,1,55503,53,6,0
0,74,2,0,48112,54,6,0
1,79,1,1,51751,47,4,1
7,78,1,0,52311,50,4,1
1,73,1,1,49645,54,7,0
4,82,1,0,62637,57,5,0
3,83,1,0,64165,54,5,1
3,73,1,0,46108,44,5,1
3,78,1,0,49843,47,5,1
16,81,1,0,60364,56,4,1
0,78,3,0,55488,52,7,0
1,71,1,1,41921,47,6,0
9,81,1,0,55730,50,4,1
3,69,1,0,39883,51,7,0
2,77,1,0,52876,55,6,0
11,81,1,0,53769,52,4,1
5,74,1,0,41277,42,5,1
8,76,1,0,53621,53,4,1
0,82,2,0,61910,55,6,0
0,81,3,0,64558,61,7,0
12,79,1,0,50447,47,4,1
2,82,1,0,67904,61,5,0
4,78,1,0,48571,47,5,1
2,77,1,0,49126,51,5,0
3,78,1,0,57980,54,5,0
4,87,1,0,74831,62,4,1
1,77,1,1,53902,54,5,0
2,75,1,0,53988,55,6,0
7,65,1,0,35850,47,5,0
2,79,1,0,58736,55,5,0
1,80,2,0,65380,62,6,0
6,74,1,0,48226,49,5,1
2,83,1,0,67478,59,5,0
7,79,1,0,58586,54,4,1
1,76,1,2,50161,49,6,0
6,79,1,0,56778,50,4,1
2,71,1,0,40169,44,6,0
0,76,3,0,49447,50,7,0
1,69,1,2,34332,47,7,0
0,81,2,0,61501,52,5,1
3,82,1,0,52763,49,4,1
6,78,1,0,46198,49,5,1
0,79,3,0,62333,57,6,0
0,70,3,0,35625,41,7,0
5,74,1,0,46804,49,5,1
0,75,2,0,52402,53,6,0
11,79,1,0,55945,52,4,1
4,78,1,0,52205,48,5,1
5,81,1,0,55752,50,4,1
0,79,2,0,58273,54,6,0
2,79,1,0,51630,55,6,0
0,73,2,0,48821,53,6,0
15,80,1,0,54429,54,4,1
18,78,1,0,57320,54,4,1
2,75,1,0,52417,58,6,0
0,78,3,0,58157,57,7,0
0,82,3,0,58314,52,7,0
12,85,1,0,67262,57,4,1
4,75,1,1,47837,50,5,0
7,73,1,0,43840,43,4,1
0,74,2,0,43506,46,6,0
0,73,2,1,47928,51,7,0
3,74,1,0,46598,47,5,1
0,76,2,0,53291,53,6,0
7,81,1,0,52026,48,5,1
0,80,2,0,59947,56,7,0
2,68,1,0,39781,50,7,0
0,79,2,0,60984,55,6,0
1,78,1,1,49338,50,6,0
1,74,1,2,47102,51,6,0
2,71,1,0,38810,43,5,1
0,73,2,0,47120,53,6,0
11,78,1,0,54829,52,4,1
4,77,1,0,56624,54,5,1
5,75,1,0,51243,52,4,1
0,75,2,1,50351,52,7,0
7,81,1,0,59402,49,4,1
0,79,2,0,56678,52,5,1
8,75,1,0,44833,46,4,1
4,81,1,0,58433,53,5,1
0,72,2,1,44284,48,7,0
2,82,1,0,60696,51,4,1
13,83,1,0,68118,60,4,1
1,76,2,0,51031,50,6,0
7,76,1,0,47159,44,4,1
0,76,2,0,49193,51,6,0
6,84,1,0,72369,61,4,1
4,78,1,0,45109,42,5,1
6,76,1,0,47073,44,5,1
1,74,1,2,47272,54,6,0
5,80,1,0,56035,51,5,1
1,83,1,1,57028,52,5,1
6,84,1,0,65590,57,4,1
4,83,1,0,57576,49,4,1
13,80,1,0,54943,51,4,0
11,80,1,0,50737,49,4,1
3,79,1,1,61790,59,6,0
7,71,1,0,37669,41,5,1
0,76,2,0,52480,53,6,0
6,78,1,0,50207,48,5,1
0,76,3,0,53276,52,7,0
4,74,1,0,42914,44,5,1
1,75,1,1,50426,49,5,1
15,80,1,0,56835,52,4,1
5,76,1,0,52751,50,5,1
5,78,1,0,59374,57,5,0
0,77,3,0,57383,57,7,0
7,78,1,0,51789,49,4,1
1,81,1,2,57819,55,7,0
19,75,1,0,47010,43,4,1
4,73,1,0,46063,46,5,1
2,69,1,0,38707,47,7,0
0,78,2,0,52538,54,6,0
0,79,2,1,54282,53,6,0
5,86,1,0,67431,58,5,1
11,85,1,0,67808,59,4,1
0,83,2,0,68744,62,6,0
3,82,1,0,57789,51,5,1
0,84,3,0,64793,53,6,0
2,77,1,0,59562,58,6,0
7,84,1,0,54192,48,4,1
0,73,3,0,49300,54,7,0
2,77,1,1,55597,57,6,0
12,85,1,0,65359,55,4,1
0,80,2,0,64653,62,6,0
13,78,1,0,49497,44,4,1
2,75,1,0,46213,47,6,0
0,86,2,1,74601,61,6,0
1,80,1,1,65129,60,6,0
13,74,1,0,43971,44,4,1
1,80,1,1,56019,50,5,1
1,73,1,2,47608,49,6,0
2,82,1,1,70997,61,6,0
3,79,1,0,55848,53,5,1
3,78,1,0,48950,48,6,0
12,80,1,0,62044,54,4,1
4,82,1,0,59793,53,4,1
1,77,2,1,57471,56,6,0
6,71,1,0,41824,48,6,0
0,77,2,0,60113,57,5,0
0,78,2,1,56749,56,6,0
9,77,1,0,50833,50,4,1
0,84,2,0,63213,54,5,1
7,79,1,0,48928,44,5,1
2,85,1,0,62954,54,5,1
1,77,1,1,52701,54,6,0
0,80,3,0,59087,54,6,0
11,77,1,0,50496,49,4,1
0,78,2,0,57398,59,7,0
15,71,1,0,44941,47,4,1
6,77,1,0,49900,47,5,1
9,80,1,0,53866,50,4,1
5,75,1,0,46044,43,5,1
4,78,1,0,57958,55,5,1
3,83,1,0,64513,57,6,0
11,86,1,0,76773,62,4,1
2,80,1,0,66881,62,6,0
1,82,2,1,65062,57,6,0
0,77,3,0,53414,51,7,0
0,82,3,0,64578,59,6,0
9,79,1,0,55712,52,4,1
2,78,1,0,59362,56,5,0
1,80,3,0,62654,59,6,0
3,88,1,0,66088,56,5,1
1,78,1,1,53492,51,5,1
3,79,1,0,59449,57,5,0
4,78,1,0,48908,46,5,1
1,78,1,2,55917,53,5,0
11,80,1,0,49824,47,4,1
1,79,1,1,55454,54,6,0
2,88,1,0,70586,56,4,1
2,69,1,0,38499,44,6,0
0,77,2,0,52127,51,6,0
1,78,1,2,55766,53,6,0
0,77,2,2,59718,58,6,0
3,84,1,0,63799,53,5,1
0,76,2,1,47523,46,7,0
11,75,1,0,47043,46,4,1
5,71,1,0,48643,54,5,0
0,74,3,0,49857,54,7,0
11,86,1,0,66901,54,4,1
1,74,1,1,50833,51,6,0
11,82,1,0,59401,51,4,1
5,81,1,0,55477,48,5,1
3,72,1,0,42774,42,5,1
0,81,3,0,61930,57,6,0
10,74,1,0,49971,54,5,1
0,72,3,0,47376,53,7,0
3,77,1,0,52018,49,5,1
3,84,1,0,68896,56,5,1
1,74,2,2,45089,50,7,0
9,72,1,0,44957,44,5,1
1,78,1,2,53793,56,7,0
19,86,1,0,68904,56,3,1
6,78,1,0,51828,51,5,1
1,77,2,2,54408,55,7,0
0,73,2,0,44607,46,6,0
7,81,1,0,58258,52,4,1
3,78,1,0,58562,60,5,0
1,78,1,1,47649,47,5,1
13,80,1,0,54901,49,4,1
8,80,1,0,54487,47,5,1
0,75,3,0,42007,48,7,0
0,80,2,0,66030,63,6,0
0,72,2,2,44070,49,7,0
0,78,3,0,56474,55,7,0
0,80,2,0,62367,55,5,0
10,78,1,0,57675,52,4,1
0,70,2,0,45303,53,7,0
3,82,1,0,67785,63,5,0
1,73,1,1,44423,47,5,1
4,77,1,0,56170,53,6,0
1,83,1,2,70158,61,6,0
6,81,1,0,59218,52,4,1
1,83,1,2,64327,56,6,0
2,83,1,0,79056,70,5,0
5,79,1,0,55086,50,5,1
2,80,1,1,56450,51,5,1
5,81,1,0,60535,56,4,1
3,76,1,0,48963,49,5,1
0,76,3,2,45586,45,7,0
0,76,2,0,52451,53,5,0
5,82,1,0,54556,47,4,1
10,81,1,0,54719,52,4,1
2,80,1,0,52546,47,5,0
2,80,1,0,65017,63,6,0
8,81,1,0,58087,51,4,1
7,72,1,0,45159,46,5,1
7,75,1,0,46012,45,5,1
0,76,2,0,52481,53,7,0
2,78,1,0,55027,52,6,0
3,81,1,0,52876,50,5,1
4,74,1,0,50085,54,5,0
14,83,1,0,56595,49,4,1
4,80,1,0,56515,52,5,1
1,81,1,1,64356,58,6,0
7,78,1,0,50083,47,5,1
14,80,1,0,57917,54,4,1
9,80,1,0,52117,47,4,1
11,73,1,0,46952,50,4,1
3,81,1,0,59582,52,5,1
2,79,1,0,58931,56,5,1
1,75,1,1,51599,54,6,0
0,74,2,0,49317,52,6,0
0,79,2,0,59726,55,5,0
1,81,1,1,68734,64,6,0
0,82,2,0,64955,57,5,1
2,84,1,0,64382,53,4,1
0,74,3,1,50315,55,7,0
5,83,1,0,66988,59,4,1
1,84,1,1,72156,65,5,1
2,81,1,0,55057,52,4,1
2,80,1,0,53384,51,5,1
6,75,1,0,47593,47,4,1
2,85,1,0,72182,60,5,0
3,69,1,0,38037,47,6,0
12,77,1,0,46033,48,4,1
3,80,1,0,57566,54,5,0
0,84,2,0,70502,59,5,0
4,73,1,0,47918,53,5,1
0,76,3,0,47693,52,7,0
1,78,2,0,55066,55,6,0
12,70,1,0,40550,46,4,1
7,70,1,0,43410,48,5,1
2,81,1,2,66166,58,6,0
12,76,1,0,48766,47,4,1
3,81,1,0,59351,53,4,1
1,78,1,1,53645,49,5,1
2,74,1,0,44432,49,5,0
3,82,1,0,64103,56,4,1
13,76,1,0,51667,53,4,1
6,72,1,0,46267,51,5,0
6,80,1,0,55640,50,4,1
3,81,1,0,56207,49,5,1
4,80,1,0,60766,58,5,0
0,81,4,0,62389,60,8,0
1,81,1,1,62461,56,5,1
0,78,2,1,52133,50,7,0
5,83,1,0,52827,47,5,1
0,82,2,0,59638,56,6,0
6,77,1,0,44149,43,4,1
2,77,1,0,58044,56,5,0
0,80,3,0,52503,52,6,0
9,76,1,0,47531,49,5,1
6,74,1,0,44718,45,5,1
4,81,1,0,51468,45,5,1
2,76,1,2,50382,52,6,0
2,84,1,0,68838,58,5,1
0,74,2,0,47372,52,8,0
0,80,2,0,49970,52,6,0
1,81,1,1,61937,57,5,0
0,74,3,0,51638,56,7,0
13,79,1,0,52121,46,4,1
3,75,1,0,47784,48,6,0
0,79,2,3,54222,54,7,0
0,77,2,0,53125,52,6,1
0,82,2,0,51208,51,5,1
3,72,1,0,45223,51,6,0
14,84,1,0,59922,55,4,1
8,70,1,0,40722,50,5,0
1,79,1,1,60060,60,6,0
1,76,1,1,49741,46,5,1
1,70,1,1,42749,48,6,0
8,84,1,0,56412,47,4,1
0,64,2,0,30541,39,7,0
3,80,2,0,60325,56,5,0
0,81,2,0,65629,59,6,0
6,78,1,0,50606,50,5,1
2,78,1,0,60942,57,5,1
0,76,2,0,51519,56,6,0
4,79,1,0,56261,55,6,0
2,76,1,0,50438,46,5,1
6,81,1,0,56160,51,4,1
0,82,2,0,64834,59,6,0
13,81,1,0,57050,49,4,1
2,74,1,0,48654,54,6,0
8,81,1,0,54147,47,4,1
0,70,2,0,46781,56,6,0
1,77,1,1,55961,57,6,0
2,78,1,0,48723,44,5,1
2,73,1,1,44790,50,6,0
2,82,1,1,69030,62,6,0
6,78,1,0,49790,49,4,1
1,78,2,1,53691,55,7,0
2,77,1,2,56753,59,6,0
3,78,1,0,58227,59,5,0
2,79,1,0,60195,55,5,1
5,80,1,0,51427,47,5,1
7,83,1,0,53212,46,4,1
1,80,2,0,56484,54,5,0
4,78,1,0,53269,52,5,1
1,79,1,1,53590,51,6,1
0,85,2,0,78004,65,5,0
0,75,2,0,48144,48,6,0
5,78,1,0,46933,49,5,1
5,83,1,0,57947,49,5,1
6,84,1,0,60090,50,4,1
7,84,1,0,68777,59,4,1
12,80,1,0,55578,50,4,1
1,77,1,1,53331,53,5,1
0,76,2,0,50646,47,5,1
2,83,1,0,69610,61,5,0
1,71,1,3,43142,49,7,0
0,75,2,1,48047,50,7,0
3,78,1,0,53808,61,5,0
15,82,1,0,54465,48,4,1
8,76,1,0,50252,49,5,1
1,80,1,1,53892,57,5,0
2,71,1,0,43121,49,6,0
0,78,2,0,56037,55,6,0
5,79,1,0,55557,51,5,1
2,73,1,1,50262,54,5,0
3,74,1,1,46496,49,5,0
2,72,1,0,45111,52,6,0
6,86,1,0,62199,52,4,1
6,81,1,0,59006,57,4,0
0,76,2,0,50554,53,6,0
21,82,1,0,64480,55,3,1
16,81,1,0,58802,51,4,1
3,70,1,0,39164,48,6,0
0,78,2,0,53810,51,6,0
0,76,2,0,51133,50,6,1
4,79,1,0,53360,51,5,1
9,77,1,0,52623,52,5,1
6,79,1,0,54646,49,5,1
8,75,1,0,47591,46,4,1
1,70,1,1,41863,43,6,1
3,74,1,0,48854,49,6,0
4,86,1,0,65019,52,5,1
2,77,1,0,52139,50,5,1
7,80,1,0,57935,55,5,1
6,76,1,0,48655,47,5,1
0,80,3,0,66277,60,6,0
0,80,2,0,48928,48,6,0
8,78,1,0,54184,51,5,1
0,69,3,0,41532,50,7,0
4,73,1,0,44853,49,5,0
3,83,1,0,56924,50,5,1
5,79,1,0,58045,53,4,1
8,81,1,0,60669,56,5,1
0,82,2,0,60706,53,5,1
0,76,2,0,52017,53,7,0
0,81,3,0,62542,56,7,0
3,76,1,0,50732,53,6,0
1,79,1,2,53770,52,6,0
5,80,1,0,57123,53,4,1
0,72,3,0,41352,46,7,0
0,78,2,1,57226,57,7,0
4,79,1,0,55415,51,4,1
3,74,1,0,47591,49,5,0
0,79,4,0,63683,59,7,0
0,79,2,0,63866,60,5,0
5,84,1,0,59948,55,5,1
0,75,3,0,52191,57,7,0
11,75,1,0,44630,46,5,1
15,83,1,0,59603,53,4,1
3,82,1,0,57592,52,5,1
2,77,1,0,49473,44,5,1
5,76,1,0,49969,46,4,1
2,79,2,0,53047,51,6,0
0,81,2,2,71995,66,7,0
2,84,1,1,60929,54,4,1
5,81,1,0,54931,51,5,0
9,76,1,0,44105,41,4,1
1,81,1,2,64267,61,7,0
5,82,1,0,60231,54,4,1
0,80,2,0,55891,52,6,1
6,81,1,0,53082,49,5,1
0,72,2,0,38541,43,6,0
2,73,1,1,48652,52,6,0
12,77,1,0,52317,49,4,1
0,85,2,0,74384,62,5,0
1,75,1,1,51692,53,7,0
11,78,1,0,53000,50,4,1
2,66,1,0,35320,48,7,0
8,74,1,0,48411,49,5,1
3,79,1,1,58507,57,6,0
10,75,1,0,49294,51,4,1
16,76,1,0,52159,49,4,1
1,83,1,1,65982,55,5,1
3,85,1,0,70789,60,5,1
7,76,1,0,48170,47,5,1
0,78,2,0,57302,54,5,0
4,77,1,0,55959,59,5,0
4,76,1,0,51113,53,6,0
6,78,1,0,48416,46,5,1
12,79,1,0,57340,51,4,1
8,84,1,0,62010,52,4,1
0,71,2,0,43242,50,6,0
1,74,1,4,49665,56,8,0
6,79,1,0,49813,48,5,1
2,80,1,0,59721,56,5,0
0,75,2,0,53507,57,6,0
7,81,1,0,50643,46,4,1
1,79,1,1,58278,56,5,1
2,74,1,1,46445,48,5,1
0,80,2,0,57139,54,6,0
6,84,1,0,52048,46,4,1
9,80,1,0,56475,50,4,1
15,83,1,0,56824,48,4,1
0,83,3,0,67526,58,7,0
9,79,1,0,54317,49,4,1
6,80,1,0,54077,49,5,1
1,81,1,1,65579,58,5,0
2,77,1,0,51970,54,6,0
0,81,2,2,58899,56,7,0
0,77,3,1,55249,58,7,0
2,75,1,2,51037,54,6,0
14,78,1,0,58842,55,4,1
