min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
4,24,1,0,1787,23,2,0
0,21,4,0,1182,20,4,1
0,20,2,0,1010,19,3,1
0,22,2,0,1340,21,3,0
24,24,1,0,2300,25,1,1
0,23,2,0,1544,22,3,1
3,23,1,0,1424,4,2,0
0,22,2,2,1540,22,3,1
4,24,1,0,1585,22,2,0
0,22,3,0,1546,22,3,1
0,21,2,1,1376,21,3,1
2,22,1,0,911,17,3,1
15,24,1,0,2129,24,1,0
0,23,2,1,1541,22,3,1
1,22,2,0,1099,19,3,1
7,24,1,0,1813,23,1,0
2,22,1,1,1569,9,2,0
1,20,2,0,903,18,3,1
0,20,3,0,1331,21,3,1
1,23,1,1,1807,23,2,0
6,24,1,0,2039,24,2,0
0,23,2,0,1398,1,3,0
7,24,1,0,1928,23,2,0
3,24,1,0,1789,23,2,0
1,23,1,1,1774,23,2,0
4,24,1,0,1926,22,2,0
0,21,3,0,1261,20,4,1
0,20,3,0,934,1,4,1
1,23,1,2,1771,2,2,0
0,23,2,0,1225,20,3,0
1,24,1,1,2024,24,2,0
0,23,2,0,1650,22,3,0
0,23,2,0,1569,22,3,1
2,23,1,0,1817,22,2,0
0,23,2,0,1781,6,3,1
0,23,2,0,1786,23,2,1
0,20,3,1,741,17,5,1
2,23,1,0,1715,22,2,0
6,24,1,0,1807,23,2,0
0,23,2,0,1423,21,3,1
1,22,2,0,1430,21,2,1
1,24,1,1,2024,24,2,0
5,24,1,0,1581,22,2,1
1,21,2,1,1116,19,4,1
1,23,1,1,1862,23,2,0
0,22,2,0,1388,3,3,1
0,23,2,0,1772,23,3,0
0,23,2,0,1640,11,3,0
2,21,1,1,1242,20,3,1
0,23,2,0,1582,5,3,1
1,21,1,1,1004,3,3,1
5,24,1,0,1776,22,2,0
1,21,1,1,1148,4,3,1
3,23,1,0,1609,21,2,1
0,23,2,0,2024,24,2,0
0,21,3,0,1366,21,4,1
0,23,2,0,1622,21,3,0
0,23,2,0,1681,22,3,1
0,22,2,0,1356,21,3,1
1,20,3,0,1206,13,4,1
24,24,1,0,2300,25,1,0
0,20,2,3,993,1,5,1
4,24,1,0,1792,23,2,0
4,24,1,0,1813,23,2,0
4,24,1,0,1813,23,2,0
4,24,1,0,2030,24,2,0
1,23,1,2,1771,23,2,1
4,24,1,0,1790,22,2,1
0,20,2,0,902,4,4,1
5,24,1,0,1802,23,1,1
4,24,1,0,2030,24,2,0
4,24,1,0,1646,22,2,0
1,22,2,0,1771,23,2,0
0,18,4,0,740,17,5,1
2,23,1,0,1733,22,2,0
1,22,2,0,1215,4,3,1
4,24,1,0,1373,21,2,0
3,22,1,0,1338,21,2,1
0,23,2,0,1700,22,2,1
1,22,2,0,1568,22,2,1
4,23,1,0,1209,20,2,0
1,22,2,0,1771,23,2,0
2,23,1,0,1553,22,2,0
4,24,1,0,2030,24,2,0
3,21,1,2,1334,21,2,1
0,19,3,1,1141,20,4,1
0,22,2,1,1550,22,3,1
0,20,3,1,1231,20,4,1
1,24,1,1,2024,24,2,0
7,24,1,0,1630,21,1,0
3,23,1,0,1442,21,2,0
0,21,3,0,1313,3,4,1
0,17,2,1,695,17,4,1
0,20,2,3,971,2,4,1
0,22,3,0,1350,21,4,1
2,22,1,1,1544,22,2,0
0,20,2,1,980,19,3,1
2,22,1,0,1363,21,2,0
1,23,1,1,1516,21,2,1
0,21,2,2,1331,21,3,1
0,23,2,0,1381,21,3,0
0,19,3,0,1144,20,3,1
0,23,2,0,2024,24,2,1
0,23,2,0,1781,6,3,0
5,24,1,0,1559,22,2,0
0,21,3,0,1145,20,4,1
24,24,1,0,2300,25,1,0
0,22,3,0,1379,21,4,1
1,21,1,3,1142,20,4,1
3,24,1,0,1810,23,2,0
4,24,1,0,1792,23,2,0
1,22,2,0,1771,23,2,0
2,24,1,0,2025,24,2,0
1,20,1,1,998,4,3,0
0,23,2,0,1549,22,3,0
2,23,1,0,1547,22,2,1
4,24,1,0,1627,22,2,0
0,19,4,0,1140,2,4,1
5,24,1,0,1826,23,2,0
0,20,3,0,1331,21,3,1
0,22,3,0,1152,19,4,1
4,24,1,0,2030,24,2,1
13,24,1,0,2102,24,1,0
0,21,3,0,1540,22,3,1
9,24,1,0,1690,22,2,0
0,23,2,0,1784,22,2,0
0,23,2,0,1259,20,3,0
0,19,4,1,975,19,5,1
0,23,2,0,2024,24,2,1
0,22,2,0,1150,4,3,1
0,22,3,0,1391,1,4,1
5,24,1,0,1610,22,2,0
2,24,1,0,2025,24,2,0
0,19,4,0,1141,20,4,1
5,24,1,0,1796,23,2,1
4,24,1,0,1855,23,2,0
2,24,1,0,2025,24,2,1
3,22,1,0,1354,21,2,1
0,23,2,0,1774,23,3,1
0,21,2,0,1150,20,3,1
7,24,1,0,1807,23,1,0
1,22,1,2,1201,20,3,1
0,23,2,0,1781,23,3,0
0,19,3,3,818,18,5,1
24,24,1,0,2300,25,1,0
0,20,3,0,880,18,4,1
0,23,2,0,1410,21,3,1
7,24,1,0,1847,12,2,0
0,23,2,0,2024,24,2,0
6,24,1,0,1822,23,2,1
12,24,1,0,1892,13,2,0
1,22,2,0,1771,23,2,0
0,23,2,0,2024,24,2,0
11,24,1,0,2079,24,2,0
0,23,2,0,2024,24,2,0
1,24,1,1,2024,24,2,0
11,24,1,0,1739,14,2,1
0,20,2,1,973,19,4,1
0,21,3,0,1064,19,4,1
2,22,1,2,1541,22,2,1
0,21,2,2,909,18,4,1
1,22,2,0,1430,21,3,1
5,24,1,0,2034,24,1,0
14,24,1,0,1998,23,1,0
0,23,2,0,2024,24,2,0
1,23,1,1,1607,22,2,1
9,24,1,0,1699,22,2,0
0,23,2,0,1609,22,3,0
0,22,3,0,1576,22,4,1
0,22,2,0,1356,21,3,1
0,20,2,0,981,19,4,1
0,22,3,0,1595,22,4,0
1,18,2,1,831,17,4,1
0,23,2,0,1630,22,3,0
0,23,2,0,1781,23,3,0
12,24,1,0,1892,23,1,0
5,24,1,0,1515,20,1,0
5,24,1,0,1410,21,2,1
1,22,2,0,1771,23,2,1
2,23,1,0,1629,22,2,0
0,23,2,0,1777,23,3,1
24,24,1,0,2300,25,1,0
1,22,1,2,1576,22,3,1
1,23,1,1,1799,23,2,0
2,24,1,1,1772,23,2,0
0,22,2,1,1555,7,3,1
2,21,1,0,1165,20,3,1
5,24,1,0,1806,22,2,0
0,23,2,1,1771,23,3,0
0,23,2,0,1682,22,3,0
2,21,2,0,1198,20,3,1
24,24,1,0,2300,25,1,0
0,23,2,0,1781,23,3,1
24,24,1,0,2300,25,1,0
2,23,1,0,1493,21,3,1
0,23,2,0,2024,24,2,0
0,22,2,0,1004,18,3,0
2,24,1,0,1773,23,2,0
5,24,1,0,1631,22,1,0
5,24,1,0,1433,21,2,0
0,22,3,0,1546,22,4,1
7,24,1,0,1688,22,2,0
6,24,1,0,1580,22,2,1
0,18,3,1,707,17,4,1
15,24,1,0,2129,24,1,0
2,21,2,0,891,17,3,1
24,24,1,0,2300,25,1,0
0,23,2,0,1826,23,2,1
0,21,3,1,1340,21,4,1
1,23,1,1,1786,23,2,0
1,22,2,0,1543,22,2,1
8,24,1,0,1662,9,2,0
1,23,1,1,1876,2,2,0
0,22,3,0,1399,20,4,1
3,24,1,0,1574,22,2,0
1,22,2,0,1585,22,2,0
2,23,1,0,1578,22,2,0
0,23,2,0,2024,24,2,0
4,24,1,0,1640,22,1,0
3,22,1,0,1066,18,2,1
0,23,2,0,1568,21,3,0
2,23,1,0,1584,22,2,0
13,24,1,0,2102,24,1,0
2,21,2,0,1337,21,3,1
2,24,1,0,1800,23,2,1
0,23,2,0,1561,22,3,1
4,24,1,0,1783,23,2,0
2,23,1,0,1629,22,2,0
11,24,1,0,2079,12,2,0
0,21,4,0,1088,19,5,1
24,24,1,0,2300,25,1,0
0,22,2,0,1347,21,3,1
24,24,1,0,2300,25,1,0
0,21,4,0,1333,21,5,1
0,23,2,0,2024,24,2,0
0,20,3,1,1144,20,4,1
3,24,1,0,1552,22,2,0
15,24,1,0,2012,23,1,0
1,22,2,0,1453,21,3,1
0,23,2,0,1751,22,2,0
2,22,1,1,1544,22,2,0
3,24,1,0,2027,24,2,0
0,23,2,0,2024,24,2,0
1,18,2,1,829,18,4,1
0,23,2,0,2024,24,2,1
2,22,1,2,1541,22,2,0
0,21,3,0,712,6,4,1
24,24,1,0,2300,25,1,0
0,23,2,0,1544,22,3,1
6,24,1,0,1796,23,1,0
1,23,1,2,1771,23,2,1
4,24,1,0,1552,22,2,1
1,20,3,0,1330,21,3,1
4,24,1,0,1787,23,2,0
3,23,1,0,1607,21,2,0
2,22,1,1,1577,22,2,0
0,20,4,1,1168,20,5,1
2,24,1,0,1817,23,2,0
7,24,1,0,1644,22,2,0
0,23,2,0,1567,22,3,1
0,20,2,0,992,19,3,1
0,23,2,0,2024,24,2,0
1,23,1,1,1774,23,2,1
5,24,1,0,1662,22,2,0
1,23,1,1,1799,23,2,0
0,23,2,0,1777,23,3,0
2,23,1,0,1667,22,2,0
0,21,3,0,1345,21,4,1
0,22,3,0,1561,22,4,1
0,23,2,0,2024,24,2,1
0,19,4,0,728,2,5,1
4,24,1,0,1740,21,2,0
0,22,3,0,1164,20,4,1
2,21,2,0,1304,20,3,1
0,22,3,0,1595,22,4,1
0,20,2,0,995,5,3,1
13,24,1,0,2102,24,1,0
0,22,3,0,1771,23,3,1
6,24,1,0,2039,24,2,0
0,23,2,0,1556,7,3,1
0,22,2,0,1187,20,4,1
6,24,1,0,1327,20,2,0
0,21,3,0,1108,19,4,1
3,23,1,0,1373,21,2,0
24,24,1,0,2300,25,1,0
0,21,2,2,1340,21,4,1
2,20,1,2,1097,19,3,1
3,23,1,0,1616,14,2,0
0,21,3,0,1540,22,3,1
0,23,2,0,2024,24,2,1
0,23,2,0,1700,1,3,0
0,23,2,0,2024,24,2,0
0,22,2,0,1377,21,3,1
7,24,1,0,1768,21,1,0
0,23,2,0,1547,21,3,0
2,21,2,0,1352,21,3,1
0,23,2,0,1345,21,3,1
0,21,3,0,1540,22,3,1
2,23,1,0,1590,22,2,0
0,22,3,0,1102,19,4,1
1,22,2,0,1771,23,2,0
4,24,1,0,1787,23,2,0
8,24,1,0,2052,24,2,0
10,24,1,0,1936,23,1,0
0,20,4,0,1330,21,4,1
24,24,1,0,2300,25,1,0
5,24,1,0,1311,20,2,0
0,21,2,2,1450,21,3,1
10,24,1,0,1781,22,2,0
24,24,1,0,2300,25,1,0
0,22,3,1,1540,22,4,1
1,19,3,0,1141,20,3,1
3,24,1,0,1802,23,2,0
0,21,2,2,1227,20,4,1
2,22,1,0,1340,20,2,0
1,20,2,1,1144,20,3,1
1,22,1,1,1396,21,2,1
1,23,1,1,1816,23,2,0
1,23,1,1,1772,23,2,1
1,22,2,0,1541,22,3,1
18,24,1,0,2177,24,1,0
1,22,2,0,1364,21,3,1
1,22,2,0,1618,22,3,1
1,23,1,2,1771,23,2,1
24,24,1,0,2300,25,1,0
1,22,1,2,1555,22,3,1
0,23,2,0,1517,7,3,0
7,24,1,0,1963,23,2,0
0,22,3,0,1771,1,3,1
4,24,1,0,1738,5,2,0
0,23,2,0,1907,1,3,0
0,22,3,0,985,19,4,1
0,20,5,0,1330,21,5,1
7,24,1,0,1858,23,2,0
8,24,1,0,2052,24,2,0
24,24,1,0,2300,25,1,0
0,23,2,0,1835,22,2,0
0,22,2,1,1418,21,3,1
1,20,2,1,1142,20,4,1
6,24,1,0,1532,13,2,0
2,23,1,0,1577,22,2,0
0,23,2,0,2024,24,2,1
14,24,1,0,2115,24,2,0
12,24,1,0,1942,23,1,0
0,23,2,0,1924,23,3,0
0,21,3,0,1336,21,4,1
0,23,2,0,1792,23,3,0
0,23,2,0,1726,22,2,0
2,24,1,0,1838,23,2,1
8,24,1,0,1450,21,2,0
24,24,1,0,2300,25,1,0
7,24,1,0,1807,23,2,0
0,23,2,1,1541,3,3,1
1,22,1,1,1171,2,3,1
7,24,1,0,1247,8,2,1
3,24,1,0,1777,23,2,0
0,20,3,1,1330,21,4,1
1,23,1,2,1771,23,2,0
0,23,2,0,1207,20,3,1
0,23,2,0,1549,22,3,0
1,23,1,1,1777,23,2,0
2,24,1,0,2025,24,2,0
0,22,3,0,1346,21,4,1
0,21,2,2,1351,21,4,1
4,24,1,0,1772,22,2,0
24,24,1,0,2300,25,1,0
4,24,1,0,2030,24,1,0
4,24,1,0,1832,23,2,0
1,23,1,1,1862,23,2,0
0,22,2,0,1258,20,3,1
2,24,1,0,1793,8,2,0
24,24,1,0,2300,25,1,0
0,20,5,0,1150,20,6,1
0,22,2,1,1576,10,3,1
0,21,4,0,1540,22,4,1
0,22,2,1,1332,21,3,1
1,22,1,2,1391,21,3,1
4,24,1,0,1427,21,2,0
6,24,1,0,2039,24,2,0
13,24,1,0,2102,24,2,0
0,22,3,0,1297,19,4,1
1,23,1,1,1786,23,2,0
2,21,2,0,1143,20,3,1
7,24,1,0,1568,21,2,1
6,24,1,0,2039,24,2,0
0,21,3,2,1330,1,4,1
5,24,1,0,1599,22,2,0
0,22,3,0,1134,19,4,1
0,23,2,0,939,18,3,1
0,23,2,0,1799,23,3,1
2,23,1,0,1545,22,2,1
2,23,1,0,1652,11,2,0
0,23,2,0,2024,24,2,1
0,22,2,1,1467,21,3,1
0,23,2,0,1154,9,3,1
0,23,2,0,1774,23,3,1
11,24,1,0,2079,12,2,0
5,24,1,0,1733,22,2,1
24,24,1,0,2300,25,1,0
4,24,1,0,1783,22,2,0
1,19,3,1,1140,2,4,1
24,24,1,0,2300,25,1,0
1,20,1,2,615,6,4,1
0,21,3,0,1204,20,4,1
5,24,1,0,1817,23,2,0
0,20,4,0,1005,19,4,1
1,22,2,0,1771,23,2,0
4,24,1,0,1798,23,2,1
24,24,1,0,2300,25,1,0
3,24,1,0,1780,23,2,0
0,23,2,0,1660,22,3,0
8,24,1,0,2052,24,2,0
0,21,3,0,1340,21,4,1
2,21,1,2,1252,5,3,1
0,22,2,1,1427,18,4,1
0,23,2,0,2024,24,2,0
0,20,4,0,589,7,5,1
6,24,1,0,2039,24,2,0
3,23,1,0,1342,21,2,1
2,23,1,0,1635,22,2,1
0,22,3,0,1390,21,4,1
0,22,2,1,1486,21,3,1
2,23,1,0,1667,22,2,0
0,21,3,0,1540,22,3,1
1,22,1,1,1155,5,3,1
2,23,1,0,1613,22,2,1
10,24,1,0,1895,22,2,0
0,21,4,0,1540,22,4,1
2,22,1,1,1661,22,2,0
13,24,1,0,1969,23,2,0
0,23,2,0,1426,21,3,1
0,23,2,0,1589,22,3,0
0,23,2,0,1610,22,3,1
0,19,4,0,696,17,6,1
0,23,2,0,1792,23,3,0
5,24,1,0,1507,21,2,0
1,17,2,3,820,18,4,1
4,24,1,0,1813,23,2,0
0,23,2,0,1544,22,3,1
0,23,2,0,2024,24,2,1
1,22,2,0,1162,20,3,1
0,20,3,2,1161,20,5,1
0,21,3,0,1162,19,4,1
1,21,1,2,1018,19,3,1
1,21,2,1,1336,21,3,1
4,24,1,0,2030,24,2,0
0,20,3,0,1331,21,3,1
0,23,2,0,1862,23,2,0
1,23,1,1,1891,23,2,0
0,22,2,1,1332,1,3,1
1,23,1,1,1616,22,3,0
0,22,2,0,1344,20,3,1
0,23,2,0,1633,22,2,1
1,21,2,1,1010,19,4,1
1,20,2,0,987,19,4,1
11,24,1,0,1917,23,2,0
0,23,2,0,1423,21,3,0
1,19,2,3,975,2,4,1
0,23,2,0,1686,22,2,0
1,23,1,1,1556,22,3,0
0,22,3,0,1440,21,3,1
10,24,1,0,2069,24,2,1
24,24,1,0,2300,25,1,0
2,23,1,0,1590,22,2,0
0,19,2,2,977,19,4,1
0,23,2,0,1654,22,2,1
0,22,3,0,1021,19,4,1
1,22,1,2,1550,2,3,1
9,24,1,0,1885,23,2,0
1,22,1,2,1436,2,3,0
0,22,3,0,1541,22,3,1
0,23,2,0,1772,23,3,0
3,24,1,0,1829,4,2,0
0,23,2,0,1777,23,3,1
0,21,3,0,1156,20,3,1
0,23,2,0,1816,23,2,0
0,23,2,0,1172,20,3,1
0,23,2,0,1397,10,3,1
0,23,2,0,1786,23,3,1
2,24,1,0,2025,24,2,0
3,23,1,0,1180,20,3,0
0,23,2,0,1423,21,3,1
2,23,1,0,1572,22,2,0
0,23,2,0,1849,23,2,0
3,23,1,0,1174,20,3,1
2,22,1,1,1547,22,2,0
7,24,1,0,1828,23,2,0
2,23,1,0,1309,20,2,0
0,23,2,0,1549,22,2,1
0,22,2,0,1000,19,3,1
1,22,2,0,1339,21,3,0
3,23,1,0,1384,21,2,0
0,19,4,0,1140,20,4,1
0,23,2,0,1569,22,3,1
1,23,1,1,1837,23,2,1
0,22,2,0,1340,21,3,1
0,22,2,1,1171,20,3,1
5,24,1,0,2034,24,1,0
4,24,1,0,1798,23,2,0
0,18,3,1,829,18,5,1
0,21,3,0,1540,22,3,1
2,24,1,0,1793,23,2,0
0,21,3,0,634,16,5,1
0,21,3,0,1385,21,3,1
0,21,4,0,1333,1,5,1
10,24,1,0,2069,11,2,0
14,24,1,0,2115,24,1,1
24,24,1,0,2300,25,1,0
1,22,1,2,1585,22,3,0
10,24,1,0,1675,22,2,0
0,23,2,0,2024,24,2,0
0,23,2,0,1519,21,3,1
0,20,3,0,1331,21,3,1
0,22,2,0,1407,21,3,1
2,23,1,0,1673,22,2,1
2,22,1,0,1452,21,3,1
0,23,2,0,1772,23,3,0
11,24,1,0,1119,12,2,0
0,23,2,0,1862,23,3,1
3,23,1,0,1417,21,2,0
0,20,3,0,1331,21,3,1
0,21,2,1,1334,3,3,1
0,22,3,0,1469,21,3,1
2,24,1,1,1772,23,2,0
0,22,3,0,1555,22,4,1
4,22,1,0,1194,20,2,0
1,20,2,0,823,17,3,1
9,24,1,0,1475,11,2,0
0,21,2,2,1385,21,4,1
0,23,2,0,2024,24,2,0
6,24,1,0,2039,24,2,0
0,23,2,0,2024,1,2,1
0,19,2,0,752,1,4,1
12,24,1,0,2090,24,2,0
1,22,2,0,1394,21,3,1
0,23,2,0,1457,9,3,1
24,24,1,0,2300,25,1,0
21,24,1,0,2234,24,1,0
0,22,3,0,1036,7,4,1
24,24,1,0,2300,25,1,0
2,21,1,0,1175,4,2,1
15,24,1,0,2129,16,2,1
24,24,1,0,2300,25,1,0
1,20,1,1,1089,19,3,1
1,23,1,1,1777,23,2,0
0,21,3,0,1206,20,4,1
0,23,2,0,2024,24,2,0
0,21,2,1,1334,21,3,1
3,19,1,2,1042,19,3,1
1,20,3,0,1330,21,3,1
0,21,2,3,1330,21,4,1
5,24,1,0,1664,22,2,0
5,24,1,0,1802,23,2,0
9,24,1,0,2060,24,2,1
1,23,1,1,1612,22,2,0
6,24,1,0,1831,23,1,0
0,22,3,0,746,7,4,1
0,22,2,0,1372,20,3,1
0,22,3,0,1366,21,4,1
5,24,1,0,1506,21,1,0
1,23,1,1,1772,23,2,0
2,21,1,1,1333,21,3,1
1,23,1,1,1826,23,2,1
0,23,2,0,1351,7,3,0
4,24,1,0,1577,22,2,0
0,23,2,0,1799,23,3,0
0,21,3,0,1540,22,3,1
1,20,3,0,1041,19,4,1
0,20,2,2,1144,4,3,1
4,24,1,0,2030,24,2,0
13,24,1,0,1915,23,2,0
1,22,2,0,1606,22,2,1
0,22,3,0,1631,22,4,1
0,23,2,0,1452,21,3,1
0,22,2,1,1595,22,3,1
0,22,3,0,1541,22,4,1
2,20,2,0,1128,19,3,1
0,22,3,0,1387,1,4,0
0,23,2,0,1942,23,3,0
8,24,1,0,1694,22,2,0
0,21,3,1,1385,1,4,1
2,22,1,1,1246,20,3,1
24,24,1,0,2300,25,1,0
2,24,1,0,1775,23,2,0
3,23,1,0,1241,20,2,1
1,23,1,1,1777,23,2,1
0,23,2,0,1641,22,3,1
0,23,2,0,2024,24,2,0
0,22,3,0,1372,21,4,1
0,23,2,0,1849,14,3,1
1,23,1,1,1421,21,3,0
3,23,1,0,1394,21,2,0
24,24,1,0,2300,25,1,0
0,22,2,1,1550,6,3,1
16,24,1,0,2144,24,1,0
2,22,1,1,1577,22,2,0
8,24,1,0,1854,23,2,0
0,23,2,0,1781,23,3,0
0,23,2,0,2024,24,2,0
10,24,1,0,2069,24,2,0
24,24,1,0,2300,25,1,1
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
1,21,1,3,1331,21,3,1
4,22,1,0,1201,20,2,0
9,24,1,0,1649,10,2,0
5,24,1,0,1577,22,2,1
0,20,3,1,1150,2,4,1
0,21,3,0,1321,20,4,1
0,22,3,0,1546,22,4,1
0,23,2,0,2024,24,2,0
1,22,2,0,1771,23,2,1
2,23,1,0,1562,22,2,0
24,24,1,0,2300,25,1,0
0,22,3,0,1771,23,3,0
0,23,2,0,1627,22,3,0
3,23,1,0,1630,21,2,0
2,23,1,1,1542,22,2,1
7,24,1,0,1807,23,2,0
1,23,1,1,1585,21,3,0
1,22,2,0,1543,2,3,1
1,23,1,1,1632,22,3,0
2,23,1,0,1543,22,2,1
7,24,1,0,1837,23,2,0
1,24,1,1,2024,24,2,0
0,20,3,1,1141,20,4,1
4,24,1,0,1558,22,1,1
0,23,2,0,1153,5,3,0
4,24,1,0,1732,22,2,0
1,23,1,1,1777,23,2,0
5,24,1,0,1809,23,2,0
2,19,2,0,1145,20,3,0
0,23,2,0,1621,22,3,0
1,23,1,1,1402,20,2,0
0,22,2,0,982,18,3,1
4,24,1,0,1780,23,2,0
0,23,2,0,2024,24,2,0
9,24,1,0,1802,22,2,0
0,20,3,1,974,1,4,1
7,24,1,0,1820,23,2,0
0,23,2,0,1474,21,3,0
0,17,4,1,581,3,6,1
2,22,1,0,1343,21,3,0
0,21,3,0,845,1,4,1
3,21,1,2,1334,21,2,1
0,21,3,0,767,7,4,1
1,24,1,1,2024,24,2,0
0,19,4,0,836,18,5,1
6,24,1,0,1906,23,1,1
6,24,1,0,1636,22,2,0
1,23,1,1,1772,3,2,0
0,23,2,0,2024,24,2,1
4,24,1,0,2030,24,2,0
0,19,2,1,675,16,4,1
2,24,1,0,2025,24,2,1
4,24,1,0,1687,22,2,0
24,24,1,0,2300,25,1,0
5,24,1,0,1626,22,2,0
1,22,2,0,1771,23,2,0
1,20,3,0,1143,2,4,1
1,22,2,0,1406,21,3,1
2,24,1,0,1800,23,2,0
0,23,2,0,1468,1,3,0
6,24,1,0,1598,22,2,1
0,23,2,0,1433,4,3,0
0,23,2,1,1771,1,3,1
9,24,1,0,2060,24,2,0
0,23,2,0,1342,21,3,1
0,23,2,0,1742,21,2,0
14,24,1,0,1871,22,1,0
0,23,2,0,1807,23,3,0
4,23,1,0,1215,9,2,0
0,19,4,1,711,1,6,1
1,22,2,0,1771,2,2,0
0,22,3,0,1057,10,4,1
24,24,1,0,2300,25,1,0
1,23,1,1,1961,23,2,0
0,20,3,0,878,1,4,1
2,21,2,0,1541,22,2,1
0,22,2,1,1555,2,3,1
1,23,1,1,1777,23,2,1
0,23,2,0,1604,1,3,0
0,21,2,2,1336,2,3,1
0,23,2,0,1216,20,3,1
0,19,3,0,513,15,5,1
2,23,1,0,1438,21,3,1
4,23,1,0,1363,20,2,0
0,19,3,1,839,7,5,1
10,24,1,0,1768,22,2,0
7,24,1,0,1612,22,2,0
2,23,1,0,1554,22,2,0
2,24,1,0,1817,23,2,0
0,22,3,0,1541,22,4,1
0,23,2,0,1589,22,3,0
9,24,1,0,1912,23,2,0
0,23,2,1,1771,23,3,1
2,23,1,0,1563,22,2,1
0,21,3,0,1540,1,3,1
1,23,1,1,1777,23,2,1
10,24,1,0,1907,23,2,0
1,19,2,3,820,18,5,1
0,23,2,0,1610,22,2,0
3,24,1,0,1669,22,2,1
0,23,2,0,1589,22,3,1
2,24,1,0,1793,23,2,0
3,23,1,0,1392,21,2,0
7,24,1,0,1828,23,2,0
0,22,3,0,1595,22,3,1
24,24,1,0,2300,25,1,1
1,23,1,1,1556,22,3,1
2,21,1,0,995,19,3,1
1,22,1,2,1381,11,3,0
13,24,1,0,2102,24,2,0
0,22,3,0,1771,23,3,1
6,24,1,0,1699,14,2,0
1,22,2,0,1585,22,3,1
7,24,1,0,1252,20,2,0
5,24,1,0,2034,24,1,0
0,22,3,0,1546,22,4,1
9,24,1,0,2017,23,2,0
0,22,2,0,1344,21,3,1
3,24,1,0,1580,22,2,0
0,22,2,0,999,18,4,1
1,23,1,1,1774,23,2,0
12,24,1,0,1928,23,2,0
0,23,2,0,1772,23,3,1
1,23,1,1,1786,23,2,0
2,24,1,0,2025,24,2,0
0,18,6,0,731,17,7,1
11,24,1,0,1851,12,2,0
2,24,1,0,2025,24,2,1
0,20,5,0,1330,21,5,1
5,24,1,0,2034,24,2,0
1,22,2,0,1174,2,3,1
1,19,3,0,1141,20,3,1
0,23,2,0,1816,23,2,0
0,21,3,0,847,18,4,1
1,22,1,1,1431,21,3,0
0,21,2,1,1341,21,3,1
0,23,2,0,2024,24,2,0
6,24,1,0,1648,22,2,0
1,21,2,0,1252,5,3,1
0,23,2,0,1252,20,3,0
0,20,3,1,1006,8,5,1
0,23,2,0,1781,23,2,1
3,23,1,0,1343,21,2,0
8,24,1,0,1674,22,2,1
0,23,2,0,1564,21,2,0
0,23,2,0,2024,24,2,1
3,24,1,0,1780,23,2,0
0,22,3,0,1294,1,4,1
3,23,1,0,1382,21,2,0
0,23,2,0,1345,21,2,1
3,20,1,2,1099,19,3,1
0,20,4,0,1150,20,4,1
0,23,2,0,2024,24,2,0
6,24,1,0,1811,22,2,0
2,21,2,0,1541,3,2,1
0,23,2,0,1447,21,3,1
0,23,2,0,1807,23,3,0
1,22,1,1,1162,20,3,0
24,24,1,0,2300,25,1,0
3,23,1,0,1487,21,2,0
0,22,2,0,1177,20,3,1
24,24,1,0,2300,25,1,0
1,23,1,1,1299,20,3,0
0,23,2,0,1376,21,3,1
0,21,2,2,1331,3,3,1
8,24,1,0,1989,23,2,0
0,22,3,0,1421,21,4,1
0,22,3,0,1543,22,4,0
5,24,1,0,1561,21,2,1
1,22,1,2,1421,21,3,0
1,21,2,0,1014,6,3,1
1,19,3,0,690,16,4,1
0,23,2,0,1340,21,3,0
3,21,1,0,919,18,3,1
0,20,2,0,983,19,4,1
3,24,1,0,1724,22,2,0
1,21,2,1,1333,21,3,1
0,23,2,0,1364,21,3,1
12,24,1,0,1750,13,2,0
12,24,1,0,1894,22,1,0
4,24,1,0,1690,22,2,0
4,24,1,0,1703,5,2,1
3,23,1,0,1525,18,2,1
0,21,2,0,1000,19,3,1
3,24,1,0,1819,23,2,0
7,24,1,0,1320,19,2,1
2,22,1,1,1398,21,2,0
0,20,3,1,1042,3,5,1
1,23,1,1,1598,22,2,0
0,18,3,1,833,18,4,1
1,22,2,0,1771,23,2,1
0,19,4,2,970,19,5,1
0,19,3,2,970,3,5,1
0,21,3,0,1375,21,3,1
1,22,2,0,1585,22,3,1
2,17,2,1,822,18,3,1
24,24,1,0,2300,25,1,0
4,24,1,0,1780,23,2,1
4,24,1,0,1882,23,2,0
1,22,2,0,1711,2,3,0
14,24,1,0,2015,23,1,0
2,23,1,0,1617,22,2,0
1,22,1,2,1246,20,3,1
0,20,4,0,1330,21,4,1
6,24,1,0,1585,22,2,0
8,24,1,0,1500,21,2,0
3,21,1,1,1337,4,2,1
1,21,2,1,1366,21,3,1
0,22,2,0,1125,19,3,1
0,20,2,0,848,17,3,1
8,24,1,0,1724,22,1,0
24,24,1,0,2300,25,1,0
0,23,2,0,1786,23,3,0
0,23,2,0,1826,1,3,0
24,24,1,0,2300,25,1,0
24,24,1,0,2300,25,1,0
4,24,1,0,2030,24,2,0
3,22,1,0,1413,21,2,1
1,23,1,1,1596,22,2,0
3,24,1,0,1610,22,2,0
0,21,3,0,1092,19,4,1
