min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
1,90,3,4,101753,83,7,1
0,95,2,2,119379,90,5,1
0,91,3,0,98769,6,5,1
3,98,1,0,136151,92,2,0
4,96,1,0,115856,88,3,0
0,97,2,0,125054,89,3,0
11,99,1,0,119764,89,2,0
0,97,2,0,108483,86,3,0
0,93,2,1,97801,84,4,1
0,89,4,0,87602,79,6,1
3,96,1,0,114780,87,3,0
3,90,1,1,99518,13,4,1
0,94,2,0,101586,3,5,1
2,96,1,1,130006,92,3,0
0,91,4,1,94723,82,7,1
8,99,1,0,132137,93,2,0
0,87,2,0,78006,77,5,1
14,99,1,0,122426,89,2,0
7,98,1,0,124334,90,2,0
0,91,3,1,94123,82,6,1
0,88,3,1,94044,8,6,1
2,96,1,1,123936,90,3,0
2,98,1,0,126900,91,3,0
3,98,1,0,132784,93,3,0
0,91,3,0,101716,85,6,1
1,90,3,1,90191,81,6,1
1,97,1,1,127261,91,3,0
0,87,2,1,85717,80,6,1
2,98,1,0,131390,92,2,0
0,89,3,0,84744,1,6,1
0,98,2,0,127789,90,3,0
14,97,1,0,106641,15,2,0
7,99,1,0,139623,21,2,0
0,92,3,1,97372,84,6,1
11,99,1,0,124070,90,2,0
8,99,1,0,128444,92,2,0
0,86,3,0,71280,1,7,1
8,96,1,0,125684,91,2,0
0,91,5,0,110239,88,6,1
1,87,3,0,92913,82,6,1
2,97,1,0,137656,94,3,0
0,87,3,1,85424,80,7,1
0,87,3,1,95858,7,6,1
6,97,1,0,130579,92,2,0
0,88,3,0,104167,86,6,1
0,90,3,0,104032,86,5,1
2,96,1,0,119655,87,3,0
0,89,4,1,92520,82,6,1
0,92,3,0,93805,33,5,1
4,98,1,0,139354,94,2,0
0,91,2,1,96284,83,5,1
0,96,2,0,132298,92,4,0
3,98,1,0,138744,93,2,0
1,90,2,1,106815,86,5,1
1,96,2,1,133584,93,4,0
0,89,3,0,94940,83,6,1
0,85,6,0,80816,79,8,1
1,96,1,1,110806,87,3,0
5,98,1,0,133999,28,2,0
0,90,3,0,113690,89,5,1
0,98,2,0,122518,90,3,0
0,90,4,0,99779,85,5,1
3,98,1,0,118139,88,3,0
0,88,4,1,70912,75,7,1
0,98,2,0,137924,94,3,0
0,97,2,0,116519,89,4,0
4,97,1,0,131072,92,2,0
0,93,2,0,110646,88,4,1
0,90,4,2,81532,29,7,1
2,96,1,0,113111,87,3,0
10,99,1,0,124562,90,2,0
11,99,1,0,124837,90,2,0
13,99,1,0,135963,93,2,0
3,97,1,0,130463,92,2,0
0,91,2,6,101176,85,7,1
0,92,3,1,110455,87,6,1
12,97,1,0,107766,86,2,0
0,92,3,0,102337,85,5,1
0,89,4,1,89040,81,7,1
0,88,5,0,82940,79,7,1
0,91,2,0,83451,78,4,1
4,95,1,0,122515,90,3,0
7,99,1,0,132690,93,2,0
0,96,4,0,99607,84,5,1
0,86,2,2,87702,81,6,1
7,98,1,0,122582,90,3,0
40,99,1,0,152282,97,2,0
24,99,1,0,133303,92,2,0
2,83,1,4,78432,78,6,1
0,89,5,0,87117,81,8,1
0,83,3,4,75016,77,7,1
0,91,2,2,105008,86,5,1
0,90,3,0,98781,83,5,1
9,96,1,0,107828,86,3,0
1,97,2,0,108845,84,3,0
2,95,1,0,117672,5,3,0
0,97,2,0,116989,88,3,0
5,94,1,0,118552,89,2,0
0,94,2,0,116025,89,4,0
0,94,3,0,122886,91,4,1
0,91,3,1,103278,85,5,1
2,96,1,0,134100,93,3,0
0,89,3,0,78787,76,5,1
0,90,4,0,103644,86,6,1
11,99,1,0,131544,92,2,0
1,93,2,2,109262,87,4,1
1,93,3,0,109775,87,4,1
4,93,1,0,97770,39,3,1
5,97,1,0,138462,73,2,0
0,91,4,1,96487,26,7,1
14,99,1,0,138296,94,2,0
0,97,2,0,132055,91,4,0
0,98,2,0,124265,11,3,0
3,94,1,2,108363,86,3,1
8,98,1,0,124429,90,2,0
14,99,1,0,116142,87,2,0
4,96,1,0,123344,89,2,0
5,98,1,0,129155,6,3,0
0,98,2,0,128636,92,3,0
3,91,1,1,81821,14,4,1
0,93,3,0,89980,81,5,1
2,96,1,2,136417,94,3,0
0,87,2,1,77479,78,6,1
0,97,2,0,143666,95,3,0
5,97,1,0,112983,85,3,0
2,96,1,0,128122,92,3,0
0,91,3,0,96769,84,5,1
3,95,1,0,119778,90,3,0
0,87,4,0,98404,84,6,1
0,92,3,3,117790,90,6,1
0,91,2,1,93824,82,5,1
0,92,3,0,100373,84,6,1
1,95,1,1,127499,92,3,0
0,95,2,0,123359,91,3,0
0,95,2,0,132581,92,4,0
3,95,1,0,110242,87,3,0
1,97,1,1,117134,88,3,0
0,87,3,2,87940,81,6,1
0,89,2,0,87121,80,4,1
0,98,2,0,127338,90,3,0
0,95,2,0,128005,91,4,0
3,98,1,0,132592,92,2,0
6,98,1,0,133001,93,2,0
13,99,1,0,134894,93,2,0
0,90,2,0,104809,8,4,1
0,83,3,0,79570,9,6,1
0,90,2,1,92295,6,5,1
0,92,2,0,90993,81,4,1
7,99,1,0,137939,94,2,0
3,97,1,0,127955,14,2,0
1,97,1,1,121646,89,3,0
1,87,1,3,100141,85,5,1
0,93,4,1,107596,86,6,1
4,91,1,0,100408,84,4,1
19,99,1,0,148953,96,2,0
5,95,1,0,136410,94,2,0
0,92,3,0,107933,86,6,1
0,94,4,0,107297,86,6,1
0,94,4,0,111737,87,5,1
1,97,1,1,112795,86,3,0
0,98,2,0,122261,33,3,0
14,99,1,0,120067,89,2,0
9,98,1,0,125741,90,2,0
5,98,1,0,127849,91,3,0
0,90,3,0,96881,7,5,1
0,88,3,1,85267,80,6,1
0,90,3,0,103794,86,5,1
11,95,1,0,107453,86,2,0
0,97,2,0,112613,88,3,0
4,98,1,0,133245,93,3,0
0,92,2,0,81321,79,4,1
0,93,2,1,101021,22,5,1
0,95,2,0,125916,92,3,0
0,88,2,0,91876,81,5,1
2,97,1,0,115727,86,3,0
1,89,2,0,90494,79,6,1
0,86,5,0,81254,79,8,1
0,91,4,0,98964,84,6,1
0,98,2,0,126414,91,3,0
1,97,2,0,149520,97,3,0
11,98,1,0,122253,88,2,0
5,95,1,0,114345,87,2,0
21,99,1,0,143975,93,2,0
1,94,2,0,115286,89,4,1
2,95,1,0,107522,86,4,1
2,91,1,1,100618,84,5,1
4,97,1,0,131392,93,3,0
7,96,1,0,112400,88,3,0
1,96,1,1,123066,90,3,0
0,90,3,1,104616,86,5,1
1,86,2,2,81433,79,6,1
1,91,2,0,100298,84,5,1
6,96,1,0,116957,20,2,0
0,88,3,0,100241,10,4,1
0,90,4,0,88914,80,6,1
4,97,1,0,119126,35,3,0
0,92,3,1,104507,85,5,1
0,97,2,0,135401,94,3,0
0,95,3,0,93566,82,5,1
1,97,1,1,128312,92,3,0
2,96,2,0,138236,94,3,0
7,99,1,0,136492,94,2,0
2,91,2,0,99365,36,5,1
2,96,1,1,129489,92,3,0
1,88,1,4,92760,82,5,1
0,96,2,0,119784,89,4,0
0,87,3,0,93954,83,7,1
0,91,3,2,79354,78,6,1
7,98,1,0,126857,92,2,0
0,93,2,0,124952,90,3,0
0,95,4,0,88807,80,5,1
3,93,1,0,100689,83,3,0
0,91,4,0,92102,82,6,1
2,98,1,0,122129,90,3,0
4,98,1,0,116658,87,2,0
0,90,3,0,93001,8,5,1
3,98,1,0,123433,91,3,0
3,92,1,0,113969,89,4,1
11,99,1,0,122818,90,2,0
0,93,4,1,103870,86,6,1
1,97,2,0,132754,93,3,0
5,97,1,0,130233,92,3,0
11,98,1,0,110136,32,2,0
0,98,2,0,138404,94,2,0
0,92,2,0,96111,83,4,1
1,91,1,2,97248,84,5,1
4,96,1,0,124093,91,2,0
5,96,1,0,129348,91,3,0
2,96,2,0,136213,94,2,0
2,98,1,0,131563,92,3,0
4,96,1,0,126550,91,3,0
28,99,1,0,151949,97,2,0
0,88,4,1,96908,84,7,1
0,92,3,1,113843,89,5,1
8,99,1,0,131430,92,2,0
5,97,1,0,125209,91,2,0
1,97,1,1,120671,90,3,0
1,87,2,1,78921,77,5,1
0,92,2,2,93379,83,5,1
3,89,1,1,93246,82,5,1
27,99,1,0,130596,90,2,0
0,97,2,0,120202,90,4,0
0,95,2,0,115766,88,4,0
1,97,1,1,132510,91,3,0
1,97,1,1,124351,89,3,0
1,93,2,0,98923,83,4,1
0,90,3,4,95353,83,7,1
3,96,1,0,130603,93,3,0
2,96,1,0,127552,91,3,0
0,91,3,1,96542,84,5,1
7,98,1,0,130928,92,2,0
6,98,1,0,125315,90,3,0
0,96,3,0,120857,90,4,0
0,91,2,0,109170,87,4,1
0,89,2,0,94158,82,5,1
0,94,4,0,93111,82,5,1
5,95,1,0,117979,88,3,0
0,87,4,1,91423,82,7,1
0,92,5,0,102161,48,7,1
3,94,1,1,121910,4,3,0
0,93,2,3,102071,85,5,1
0,84,4,1,79414,78,8,1
6,97,1,0,119143,89,3,0
10,99,1,0,129352,91,2,0
2,95,2,0,107361,85,3,1
9,98,1,0,122815,90,2,0
2,97,1,0,125152,9,2,0
0,87,3,3,79387,78,7,1
1,97,1,1,127480,92,3,0
2,96,1,1,120807,90,3,0
3,87,2,0,88030,81,5,1
1,97,1,1,136968,94,3,0
0,88,4,2,87874,81,7,1
0,91,3,0,96925,84,5,1
1,87,2,1,86854,3,5,1
0,89,2,0,92600,82,5,1
9,99,1,0,130798,91,2,0
0,92,5,1,92349,82,8,1
0,98,2,0,125781,91,3,0
2,95,1,0,127371,91,4,0
0,93,2,2,99945,8,5,1
0,98,2,0,130659,91,3,0
0,90,3,1,78659,77,6,1
1,90,2,2,93219,83,6,1
0,91,2,1,100021,84,5,1
9,96,1,0,111100,32,2,0
2,97,1,0,131397,92,3,0
3,98,1,0,135787,94,2,0
15,99,1,0,128798,90,2,0
0,91,4,0,89631,81,7,1
2,98,1,0,124593,90,3,0
0,91,4,4,88653,80,6,1
1,98,1,1,136335,93,3,0
1,90,2,2,83775,3,6,1
4,97,1,0,110240,86,3,0
3,98,1,0,120462,28,2,0
2,93,1,0,123944,91,3,0
5,94,1,0,109724,87,3,0
0,88,2,0,93585,82,5,1
1,93,3,0,118843,90,4,1
0,98,2,0,136261,94,3,0
0,95,2,1,118761,88,4,0
0,91,3,0,105103,86,5,1
0,97,3,0,116347,88,3,0
8,98,1,0,123334,90,2,0
0,92,3,0,100306,85,5,1
0,92,2,0,115130,88,4,0
0,89,3,0,74958,76,5,1
5,97,1,0,105105,85,3,0
1,94,1,1,126180,2,3,0
0,91,4,0,111129,88,5,1
0,89,2,0,97044,83,4,1
0,94,2,1,105671,86,5,1
4,95,1,0,107768,86,3,1
0,85,4,1,88306,81,7,1
0,98,2,0,128655,91,2,0
7,99,1,0,131945,93,2,0
0,87,3,2,96858,2,7,1
1,93,2,0,96717,83,4,1
0,90,4,1,82917,78,6,1
1,95,1,1,105394,86,4,1
1,94,2,1,113069,88,3,1
0,95,3,1,111166,87,5,1
0,94,2,0,111023,1,4,1
2,96,2,0,116697,89,3,1
1,97,1,2,123530,90,3,0
1,97,1,2,123316,88,3,0
0,96,3,0,111403,88,4,1
0,97,2,0,131713,92,3,0
2,87,1,0,76467,25,4,1
0,89,3,0,96744,84,5,1
2,97,1,0,119821,88,2,0
0,93,4,0,102383,84,5,1
16,99,1,0,125880,91,2,0
10,99,1,0,126438,90,2,0
2,96,1,0,136670,94,3,0
0,98,2,0,123113,89,2,0
1,95,1,3,100256,83,4,0
2,98,1,0,134550,93,3,0
0,94,3,1,103983,85,5,1
9,99,1,0,129244,91,2,0
1,96,1,2,120033,89,3,0
2,97,1,0,120014,89,3,0
8,99,1,0,130861,92,2,0
1,97,1,1,118120,88,3,0
0,90,2,4,98211,83,6,1
4,96,1,0,122338,90,3,1
0,89,3,0,85200,80,6,1
6,97,1,0,116086,87,3,0
0,98,2,0,125994,90,3,0
1,97,1,2,137731,94,3,0
0,91,2,0,99029,84,4,1
0,98,2,0,130305,92,2,0
4,98,1,0,128717,14,2,0
0,97,2,0,122903,90,3,0
2,97,1,0,140555,95,2,0
0,98,2,0,140121,94,2,0
4,93,1,0,96742,83,3,1
2,97,1,0,123727,91,3,0
2,97,1,1,125903,47,3,0
0,92,4,0,119343,90,6,1
1,95,2,1,110540,87,5,1
8,96,1,0,104867,85,3,0
1,98,1,1,124052,89,3,0
2,86,2,0,84001,10,4,1
9,99,1,0,145133,95,2,0
0,98,2,0,134911,93,3,0
9,98,1,0,97326,83,2,0
0,87,2,1,97793,84,5,1
0,97,2,0,124719,91,3,0
5,98,1,0,139302,94,2,0
0,91,3,0,77960,9,5,1
2,91,1,1,88152,13,4,1
0,94,3,1,112603,88,5,1
1,97,1,2,128434,54,3,0
0,93,3,0,105954,1,5,1
1,96,1,2,111027,86,3,0
1,98,1,1,115120,86,2,0
6,98,1,0,124159,90,2,0
8,94,1,0,96092,83,3,1
0,92,3,1,101359,42,6,1
0,93,2,1,97591,1,5,1
0,86,5,0,75163,77,7,1
0,93,4,0,116135,88,5,1
5,95,1,0,127109,6,2,0
1,87,2,1,102880,86,5,1
10,94,1,0,103819,84,3,0
5,98,1,0,116734,88,3,0
0,92,4,0,96437,83,6,1
0,95,2,0,123304,89,3,0
4,94,1,0,116772,88,3,0
1,97,1,1,120340,90,3,0
0,96,2,0,119168,89,4,0
0,98,2,0,143791,95,3,0
0,86,3,0,76267,76,5,1
2,90,1,2,95711,83,4,1
5,99,1,0,141011,95,2,0
3,97,1,0,122623,90,3,0
0,92,3,0,115488,88,6,1
0,92,4,0,95391,83,6,1
3,95,1,1,105086,85,3,0
0,92,3,1,108969,86,6,1
10,99,1,0,146392,95,2,0
0,96,2,1,134330,93,4,0
0,98,2,0,137610,92,2,0
1,92,2,2,112979,88,5,1
3,95,1,0,111049,86,3,0
0,97,2,0,123477,45,4,0
0,98,2,0,135460,93,3,0
5,98,1,0,139952,94,2,0
0,89,4,1,92543,81,6,1
0,90,4,0,99564,85,6,1
0,92,2,3,100902,85,5,1
0,91,3,0,90203,81,6,1
1,91,2,0,102060,85,5,1
0,87,2,2,89351,81,6,1
1,94,1,1,94780,56,4,1
1,96,2,0,127258,91,3,0
3,96,1,0,115406,89,3,0
0,96,2,0,127841,91,4,0
0,98,2,0,117360,87,3,0
19,99,1,0,134874,92,2,0
8,98,1,0,130244,91,2,0
2,96,1,0,132454,92,3,0
2,96,1,0,126260,91,3,0
0,92,3,1,111064,88,5,1
1,98,1,1,127418,90,3,0
0,94,3,0,124980,91,5,1
3,96,1,0,121772,4,3,0
4,96,1,0,137120,94,3,0
1,98,1,1,130531,91,3,0
2,93,1,2,112943,88,3,1
0,90,4,1,90019,2,7,1
0,93,2,0,87416,80,4,1
0,88,2,0,78722,16,5,1
9,99,1,0,127219,91,2,0
0,86,2,3,95355,83,7,1
1,89,2,1,85334,13,4,1
9,97,1,0,119548,90,2,0
1,97,1,1,127175,91,3,0
6,97,1,0,119462,89,3,0
0,89,3,0,91127,16,6,1
0,93,3,0,105807,84,5,1
6,97,1,0,133915,93,2,0
0,86,4,0,73285,75,7,1
1,96,2,1,131117,93,4,1
6,92,1,0,100027,85,3,1
1,97,2,0,114497,88,3,0
0,91,3,1,109959,87,5,1
0,94,2,0,111623,10,4,1
0,95,3,0,92344,26,4,1
1,90,1,2,102738,86,5,1
2,90,2,0,101174,85,3,1
3,96,1,0,135867,94,3,0
0,98,2,0,134968,93,3,0
13,99,1,0,123456,91,2,0
0,91,3,0,110648,88,5,1
0,95,2,0,118624,88,3,0
2,93,1,2,111535,88,4,1
4,98,1,0,130941,93,3,0
0,90,3,0,82921,79,6,1
0,90,4,0,84409,80,7,1
2,98,1,0,135901,94,3,0
0,90,3,2,117601,90,5,1
5,98,1,0,126251,90,3,0
0,91,3,0,89039,81,6,1
1,95,2,0,124868,91,3,0
0,92,2,0,111052,87,4,1
10,99,1,0,135690,93,2,0
2,95,1,0,124339,90,3,0
1,93,2,1,100749,85,5,1
1,96,1,1,118910,89,3,0
0,90,4,0,107003,87,6,1
0,96,3,0,132770,1,5,1
0,87,2,0,96341,84,5,1
11,99,1,0,126516,91,2,0
1,89,2,2,111361,88,5,1
0,89,4,1,95275,82,7,1
1,97,1,1,120105,73,3,0
0,90,2,1,82351,78,5,1
1,95,1,1,123000,90,3,0
1,97,2,0,142421,94,3,0
0,90,5,0,91298,80,8,1
0,92,4,0,97131,83,6,1
0,98,2,0,132845,92,2,0
0,94,2,1,114638,88,5,0
1,97,1,2,116346,89,3,0
1,89,2,0,88117,80,4,1
1,97,2,0,132467,93,3,0
3,96,1,0,109882,86,3,0
0,92,2,2,100009,84,5,1
0,86,2,0,72198,75,5,1
1,89,3,1,85136,80,5,1
5,96,1,0,108284,84,3,0
0,92,2,0,100911,85,4,1
0,91,4,0,103683,85,6,1
2,97,1,0,130247,93,3,0
0,94,3,0,105313,86,4,1
0,94,2,0,110889,87,5,1
3,98,1,0,122629,90,3,0
0,94,2,0,126681,91,3,0
0,93,2,0,104666,23,4,1
1,89,1,5,82909,79,6,1
11,99,1,0,136939,94,2,0
4,94,2,0,121021,90,3,1
2,96,1,1,138528,95,3,0
0,88,2,4,103851,86,6,1
1,88,3,1,92907,54,6,1
1,90,2,0,89595,80,5,1
0,96,2,0,117926,88,4,0
36,99,1,0,150932,97,2,0
0,90,3,1,109169,87,6,1
2,97,1,0,124845,90,3,0
0,90,3,1,95496,83,6,1
0,88,3,0,96270,84,5,1
0,94,3,0,100076,83,5,1
3,98,1,0,141407,95,3,0
0,86,4,1,74287,76,8,1
0,92,4,0,99806,84,5,1
0,90,4,1,98023,2,7,1
4,98,1,0,134232,92,3,0
2,96,1,2,136125,94,3,0
0,88,5,1,75723,76,8,1
1,98,1,1,143191,95,2,0
0,94,2,0,107302,87,4,1
0,98,2,0,114804,88,3,0
24,99,1,0,142079,95,2,0
1,90,2,0,106487,86,4,1
0,92,2,2,98748,7,5,1
0,94,2,1,108382,87,5,1
0,89,2,0,96099,84,5,1
0,97,2,1,143022,96,4,0
0,89,4,0,97318,84,6,1
0,94,3,0,100797,85,5,1
4,98,1,0,135918,93,3,0
0,96,3,0,115640,89,4,1
0,94,3,1,110734,88,5,1
0,86,4,2,71988,75,7,1
3,97,1,0,142004,95,2,0
5,97,1,0,124623,89,2,0
1,97,1,1,115258,88,3,0
1,98,1,1,148149,96,2,0
0,94,3,1,114452,1,5,1
0,90,4,0,110233,88,6,1
2,98,1,0,121842,89,3,0
12,99,1,0,122346,89,2,0
0,92,4,0,107309,86,6,1
5,98,1,0,129079,88,3,0
0,91,2,3,91534,81,5,1
6,97,1,0,126570,91,3,1
14,99,1,0,120161,89,2,0
0,98,2,0,135259,93,3,0
7,98,1,0,127255,8,2,0
1,90,2,1,101740,2,5,1
0,91,2,2,103294,85,6,1
0,92,4,0,114667,10,5,1
2,96,1,1,131098,93,3,0
6,96,1,0,120536,89,3,0
0,85,4,0,70248,74,6,1
2,97,1,0,140693,6,2,0
0,90,2,0,88144,79,5,1
2,98,1,0,144421,96,2,0
1,97,1,1,129501,92,3,0
13,99,1,0,134285,93,2,0
2,96,1,2,140254,94,2,0
6,97,1,0,124046,91,3,0
0,93,3,2,115159,3,5,1
0,91,3,0,91914,81,5,1
0,91,4,0,105471,86,5,1
0,91,2,0,101869,85,5,1
0,92,3,0,87011,1,5,1
1,94,2,1,111915,86,5,1
1,92,3,0,98092,84,5,1
4,96,1,0,130138,93,3,0
1,97,1,1,140474,94,3,0
9,99,1,0,131873,92,2,0
13,99,1,0,119607,90,2,0
0,89,2,2,87407,80,5,1
10,99,1,0,138115,93,2,0
0,94,3,0,121946,91,4,1
0,96,2,0,117161,89,3,0
6,99,1,0,140677,95,2,0
0,92,4,0,84565,1,6,1
4,94,1,2,120910,89,3,0
0,91,4,0,102695,86,6,1
0,97,2,0,111136,87,4,0
0,96,2,0,125110,91,4,0
0,94,2,0,109042,86,3,0
1,97,1,1,114043,88,3,0
33,99,1,0,135700,92,1,0
1,89,1,1,95158,83,5,1
0,96,2,0,131476,91,3,0
0,90,2,1,94315,83,5,1
2,89,2,0,92142,81,4,1
0,87,4,0,90445,82,6,1
0,88,2,0,91261,57,5,1
0,98,2,0,129511,92,3,0
5,97,1,0,126487,91,3,0
0,97,2,0,124682,90,3,0
0,91,2,0,94346,82,5,1
2,96,1,0,101836,84,3,0
0,91,2,1,101425,84,5,1
0,87,2,3,83019,79,7,1
7,99,1,0,137846,94,2,0
0,97,2,1,141155,95,4,0
1,90,2,1,95037,83,4,1
21,99,1,0,149658,97,2,0
6,98,1,0,133573,93,2,0
0,95,3,0,102168,85,5,1
0,93,5,0,101755,85,6,1
0,83,2,0,75095,76,6,1
2,98,1,0,137510,94,3,0
11,99,1,0,124494,89,2,0
8,99,1,0,134041,93,2,0
3,95,1,0,115955,88,3,0
0,95,3,0,116758,89,4,1
0,92,4,0,96279,82,6,1
2,96,1,0,121455,90,3,0
5,97,1,0,131864,56,3,0
2,95,2,0,97304,83,4,1
7,99,1,0,131571,93,2,0
14,99,1,0,141141,95,2,0
1,96,1,2,125095,90,3,0
0,87,2,2,73263,76,6,1
0,90,3,2,106738,86,6,1
3,95,1,0,117216,89,2,0
0,89,4,0,97244,84,7,1
0,90,3,2,91940,82,6,1
2,95,2,0,112493,88,4,1
0,92,4,0,100832,1,6,1
0,85,3,0,71458,75,7,1
6,98,1,0,128507,7,3,0
0,92,2,0,105735,86,5,1
0,95,4,0,108744,87,5,1
0,95,2,0,116487,89,4,0
0,98,2,0,125472,91,3,0
0,89,2,4,103895,86,7,1
2,97,1,0,128847,92,3,0
0,97,2,0,126681,91,4,0
0,90,2,1,99248,10,5,1
0,93,4,2,119932,89,6,1
21,99,1,0,133500,91,2,0
0,91,2,2,105819,86,6,1
3,97,1,0,125956,91,3,0
0,90,4,1,88351,22,6,1
0,87,6,0,82314,79,8,1
1,91,1,1,99505,83,4,1
1,93,2,2,100232,85,5,1
7,95,1,0,126011,92,2,0
0,92,2,0,101828,85,4,1
0,95,3,1,118976,90,5,1
3,95,1,1,125014,90,3,0
0,95,2,0,96261,83,4,0
0,95,3,0,120096,90,5,1
0,92,3,1,92838,82,6,1
1,97,1,1,123663,90,3,0
5,92,2,0,94804,82,3,1
0,91,3,1,94156,2,5,1
7,95,1,0,104675,84,3,0
0,92,2,0,87833,81,4,1
0,93,4,1,114432,88,6,1
9,98,1,0,125538,90,2,0
1,97,2,0,125203,90,3,0
1,89,2,0,81970,79,4,1
0,89,4,2,91978,16,7,1
1,97,1,1,110149,87,3,0
3,98,1,0,146121,96,2,0
0,91,3,0,93116,82,5,1
3,98,1,0,121566,89,3,0
2,98,1,0,148302,97,2,0
1,92,2,1,106831,87,4,1
1,96,2,0,129177,91,4,0
3,98,1,0,125719,90,2,0
3,97,1,0,138087,94,3,0
1,98,1,1,132058,92,2,0
0,89,3,0,93038,82,6,1
0,97,2,0,130511,1,3,0
1,93,2,1,97926,83,4,1
0,93,3,0,102000,1,5,1
15,99,1,0,119665,89,2,0
0,92,5,2,91080,81,8,1
8,97,1,0,123606,91,2,0
2,96,1,0,121784,89,3,0
0,98,2,0,124436,90,3,0
0,92,3,1,109481,87,5,1
1,97,1,1,131519,91,3,0
1,97,1,1,128797,92,3,0
1,83,2,1,64214,7,6,1
0,93,3,0,122068,91,5,1
0,91,2,0,104078,86,4,1
1,97,1,1,105056,83,3,0
0,88,3,0,73719,75,5,1
0,92,4,0,96875,84,6,1
0,93,3,0,96203,33,5,1
1,90,2,1,92896,81,4,1
0,88,4,0,77218,77,7,1
0,92,4,0,78261,77,5,1
0,98,2,0,139547,94,3,0
18,99,1,0,135774,93,2,0
0,83,4,0,68487,74,7,1
0,87,2,0,87512,80,5,1
3,95,2,0,130898,93,2,0
1,91,3,0,107000,87,4,1
4,98,1,0,143689,95,2,0
6,97,1,0,113928,87,3,0
0,92,3,0,103112,14,5,1
4,97,1,0,131642,93,2,0
0,95,2,0,114584,88,4,1
1,91,3,3,92633,56,6,1
2,96,1,0,121820,88,2,0
2,91,1,1,100688,85,4,1
1,94,2,0,109030,86,4,1
0,91,2,1,104790,85,5,1
0,87,4,0,85838,80,6,1
0,92,4,0,93387,82,6,1
7,97,1,0,105894,85,3,0
2,95,1,0,88958,24,3,1
1,96,1,2,114353,88,3,0
0,89,2,1,91561,82,4,1
1,95,1,1,126777,92,3,0
5,97,1,0,126636,91,3,0
0,89,4,3,90559,82,8,1
0,93,2,1,98072,84,5,1
1,97,1,2,125185,91,3,0
0,90,2,4,92289,82,7,1
0,92,3,2,97531,83,6,1
3,98,1,0,141122,95,2,0
0,89,3,0,94136,83,6,1
0,91,2,0,90074,81,5,1
1,97,1,1,133285,93,3,0
7,98,1,0,127217,92,2,0
5,96,1,0,118742,87,2,0
0,91,2,2,92671,82,6,1
0,87,4,1,87553,4,8,1
4,87,1,1,78025,77,5,1
0,92,4,0,101349,85,6,1
0,88,5,0,93040,81,8,1
1,92,1,2,100391,17,4,1
4,95,1,0,120522,88,3,0
0,90,2,0,108710,6,5,1
0,93,2,2,103036,84,5,1
0,92,4,0,96310,84,6,1
3,98,1,0,127092,90,3,0
2,96,1,0,113070,88,3,1
0,98,2,0,135346,94,3,0
3,94,1,0,126064,92,3,0
4,83,1,0,70966,73,4,1
1,91,2,0,116253,89,5,1
0,98,2,0,129841,92,2,0
3,96,1,0,134789,93,2,0
0,90,3,0,101460,85,6,1
3,98,1,0,131114,92,3,0
0,97,3,0,128614,92,4,0
1,94,2,0,98173,82,4,1
0,91,4,1,99661,85,7,1
0,97,3,0,118572,89,4,1
16,99,1,0,138792,93,1,0
2,95,1,0,126173,91,3,0
2,96,1,0,117840,88,3,0
0,96,2,0,115849,89,4,0
0,87,4,0,89945,82,6,1
2,95,1,1,120646,90,3,0
0,90,3,1,102834,9,5,1
7,96,1,0,103918,85,3,0
0,91,2,3,87308,80,5,1
1,98,1,1,129773,92,3,0
1,97,1,1,129349,92,3,0
4,94,1,0,114036,42,3,0
0,96,3,0,132665,93,4,0
0,96,3,0,111469,88,4,1
1,93,1,1,113305,88,4,1
11,99,1,0,132051,90,2,0
0,90,3,1,87208,80,6,1
4,92,1,0,85155,78,3,1
4,95,1,0,116173,86,2,0
2,96,1,1,121540,90,3,0
1,97,1,1,112292,87,3,0
0,91,3,2,94409,15,6,1
4,95,1,0,127076,91,3,0
0,94,2,0,109534,86,3,0
0,95,3,0,104400,85,5,1
2,98,1,0,136828,94,3,0
0,91,4,2,121535,91,7,1
2,92,2,0,100798,47,5,1
0,86,5,0,77583,77,8,1
0,92,3,2,112496,88,6,1
0,92,4,0,109803,86,6,1
7,96,1,0,120671,90,2,0
2,93,2,0,123431,91,4,1
12,99,1,0,129149,92,2,0
0,90,5,0,94893,83,6,1
2,96,1,1,124826,90,3,0
22,99,1,0,141231,95,2,0
19,99,1,0,145514,96,1,0
13,98,1,0,108530,45,2,0
0,93,2,0,114938,89,5,1
1,90,2,1,92384,82,5,1
16,99,1,0,122439,89,2,0
0,89,2,0,102294,85,4,1
2,96,1,0,112028,88,3,0
0,92,4,0,93670,83,6,1
6,98,1,0,141631,93,2,0
8,99,1,0,144700,96,1,0
0,94,2,0,116183,89,4,1
3,97,1,0,132970,93,3,0
0,91,3,0,100402,85,5,1
12,99,1,0,147650,97,2,0
0,97,2,0,123038,88,4,0
5,98,1,0,130599,93,3,0
1,97,1,2,135204,94,3,0
0,98,2,0,136251,93,3,0
3,95,1,0,122445,90,3,0
2,96,1,0,117279,88,3,0
4,96,1,0,123533,91,3,0
0,89,4,2,100294,85,7,1
0,92,3,0,91450,81,5,1
7,99,1,0,151685,97,2,0
0,90,4,2,98040,84,7,1
1,92,2,0,103456,85,4,1
0,92,3,0,109842,87,5,1
0,89,4,2,87236,80,7,1
