min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
52,370,1,0,6264891,232,5,1
11,386,1,0,6632750,233,6,1
4,404,1,0,7611990,249,5,1
21,399,1,0,7341884,248,5,1
0,385,2,1,7250067,272,9,0
4,384,1,0,6505063,221,6,1
9,378,1,0,6163279,228,6,1
0,380,2,0,6908422,255,9,0
17,391,1,0,7063634,244,5,1
1,401,1,1,8084517,284,8,0
1,391,1,1,6813568,246,7,0
0,377,2,0,6663415,253,8,0
6,395,1,0,6871088,239,5,1
2,397,1,0,7784164,269,8,0
13,388,1,0,7090353,246,5,1
0,374,3,0,6698849,256,10,0
0,391,2,1,7576798,286,8,0
2,368,1,0,6223827,243,8,0
6,389,1,0,6959602,243,6,1
6,379,1,0,6368209,219,5,1
28,408,1,0,7890508,255,5,1
3,381,1,0,6782753,250,8,0
4,383,1,0,7127679,264,7,0
12,390,1,0,6959998,239,5,1
0,387,2,0,7171049,263,8,0
20,381,1,0,6487239,233,5,1
1,381,1,3,6899336,256,8,0
0,373,4,0,6933628,274,10,0
28,394,1,0,6911073,226,5,1
0,395,3,0,7496662,266,10,0
2,381,1,0,6975738,260,8,0
6,398,1,0,7190084,242,6,1
5,381,1,0,6867567,259,7,0
0,387,3,0,7456935,277,9,0
4,392,1,0,6837063,238,6,1
0,381,2,1,6324269,233,9,0
20,395,1,0,6865447,238,5,1
0,376,2,0,6412091,248,9,0
5,398,1,0,6994210,233,6,1
3,373,1,0,6614012,258,8,0
21,388,1,0,6819607,232,5,1
2,371,1,0,6482247,247,7,0
2,376,1,0,6416702,249,8,0
16,392,1,0,7038283,237,5,1
0,374,2,0,6778486,264,8,0
0,380,3,0,6836365,253,9,0
4,378,1,0,6715016,261,8,0
1,395,1,1,7488480,267,8,0
17,389,1,0,6995583,246,5,1
32,389,1,0,7177934,252,5,1
1,387,2,2,7010271,251,8,0
2,386,1,1,7079637,261,8,0
24,400,1,0,6842280,226,5,1
0,371,2,0,6547887,257,8,0
19,392,1,0,6619230,232,5,1
15,391,1,0,6744623,235,5,1
0,388,2,1,7370582,264,9,0
3,399,1,0,7355320,246,6,1
3,374,1,0,6076575,237,7,0
1,372,2,0,6390851,254,9,0
8,394,1,0,7095510,246,5,1
6,388,1,0,6596490,230,6,1
4,395,1,0,7543531,276,7,0
4,406,1,0,7732865,248,6,1
0,380,2,0,6841556,261,9,0
0,383,3,0,6830343,253,9,0
1,382,2,0,6894392,260,8,0
5,380,1,0,6448440,233,6,1
8,386,1,0,6708170,229,6,1
1,371,1,2,6687629,263,9,0
6,391,1,0,7347230,269,8,0
8,390,1,0,6888253,237,6,1
31,387,1,0,6789250,239,5,1
1,402,1,1,8119445,280,9,0
7,397,1,0,7161641,236,5,1
7,391,1,0,7657717,271,7,0
12,383,1,0,6418591,224,5,1
0,395,2,1,7541969,262,10,0
2,406,1,0,7188887,242,6,1
0,374,3,0,6427544,248,9,0
0,392,2,0,7515331,270,8,0
1,392,1,1,7194758,262,8,0
1,400,1,2,7276078,239,7,1
14,396,1,0,7013867,231,5,1
2,385,1,0,6950995,257,8,0
3,382,1,1,6795951,246,8,0
3,389,1,0,7639604,275,7,0
0,397,2,0,7578749,272,9,0
3,397,1,0,7214810,244,6,1
3,377,1,0,6675719,263,8,0
21,397,1,0,6985259,229,5,1
17,404,1,0,7363618,237,5,1
19,393,1,0,6813421,235,5,1
13,385,1,0,6768386,240,6,1
0,393,2,1,7206380,258,9,0
7,381,1,0,6601832,236,5,1
18,371,1,0,6102407,213,5,1
1,374,1,1,6514179,253,9,0
0,384,2,0,6738358,249,9,0
20,400,1,0,7319299,250,5,1
7,400,1,0,7195873,241,6,1
0,377,3,0,6827079,263,8,0
21,389,1,0,6924066,239,5,1
2,396,1,1,7278980,259,8,0
0,386,2,0,6747454,247,8,0
10,385,1,0,6734789,230,5,1
16,399,1,0,7291033,242,5,1
2,400,1,0,7066254,237,6,1
2,397,1,0,7739052,273,8,0
9,388,1,0,6733159,228,5,1
24,403,1,0,7553674,253,5,1
3,378,1,0,6695740,257,8,0
16,394,1,0,7181256,247,5,1
8,390,1,0,6731638,233,6,1
0,375,3,0,6477042,250,10,0
0,374,2,0,6406636,252,8,0
0,391,2,0,7075088,240,6,1
2,402,1,0,7683040,263,7,0
20,381,1,0,6270600,214,5,1
0,374,2,1,6735697,265,10,0
2,388,1,0,6363347,223,6,1
0,396,2,0,6796639,220,6,1
1,374,1,2,6500907,249,8,0
12,401,1,0,7419859,243,5,1
15,387,1,0,6898880,234,5,1
15,385,1,0,6464716,233,5,1
33,389,1,0,6911625,237,5,1
18,374,1,0,6215274,219,5,1
6,385,1,0,6845001,235,6,1
0,390,2,0,7128717,262,9,0
13,396,1,0,6915561,231,6,1
0,385,2,0,7104380,266,8,0
0,382,2,0,6970589,261,9,0
11,397,1,0,7320993,246,5,1
14,391,1,0,7145263,248,5,1
0,381,2,1,6735666,252,9,0
23,392,1,0,6734608,232,5,1
0,378,2,0,6973884,268,8,0
2,380,1,0,6784952,251,7,0
24,383,1,0,6976109,248,5,1
0,387,2,2,6711000,241,9,0
0,383,3,0,7131742,262,9,0
1,387,2,2,6926788,253,9,0
1,399,2,1,7901330,274,9,0
2,383,1,0,7271939,274,8,0
1,376,1,1,6635125,258,8,0
15,383,1,0,6375196,219,5,1
22,395,1,0,7323855,249,5,1
0,386,2,2,7327598,269,9,0
5,391,1,0,6552844,223,6,1
0,391,3,0,7253646,268,10,0
2,388,1,0,7166324,260,8,0
1,354,2,0,5928990,250,9,0
0,389,2,1,7616291,279,9,0
23,374,1,0,6393804,229,5,1
21,390,1,0,7036122,242,5,1
32,391,1,0,6760868,229,5,1
15,388,1,0,6651664,225,5,1
1,393,1,1,7197722,255,6,1
2,402,1,0,7337141,245,6,1
3,385,1,0,7280336,272,7,0
30,396,1,0,6912495,235,5,1
7,391,1,0,6684263,230,6,1
10,396,1,0,7459718,255,6,1
6,380,1,0,6747521,249,7,0
2,391,1,0,7045205,245,6,1
0,391,2,5,7533336,275,11,0
7,390,1,0,6962514,242,5,1
21,384,1,0,6680354,242,5,1
0,383,3,0,7041697,261,9,0
4,382,1,0,6567088,235,7,1
13,392,1,0,6843922,232,5,1
8,399,1,0,7243111,243,6,1
5,387,1,0,6554018,220,6,1
2,384,1,0,6817714,249,8,0
0,392,2,0,7201356,255,9,0
9,392,1,0,6719332,234,5,1
21,392,1,0,7224323,245,5,1
42,381,1,0,6453038,228,5,1
0,387,2,1,7317758,267,8,0
14,398,1,0,7148392,237,5,1
7,408,1,0,7426157,237,6,1
7,383,1,0,6673219,232,6,1
12,393,1,0,6622903,220,5,1
7,395,1,0,7095441,233,5,1
0,381,2,0,6578265,251,8,0
0,378,2,0,6530418,244,10,0
1,384,3,0,6837527,256,9,0
0,382,2,2,6861059,255,10,0
6,399,1,0,7851873,272,7,0
1,373,1,2,6140334,238,9,0
7,400,1,0,6993195,241,6,1
15,396,1,0,7093653,241,5,1
1,380,1,1,6814276,258,8,0
55,384,1,0,6768736,232,5,1
9,400,1,0,7166442,236,5,1
0,393,2,1,7560547,266,8,0
4,394,1,0,7515136,263,8,0
0,388,3,0,7265365,259,8,0
16,404,1,0,7361680,239,5,1
4,385,1,0,6949560,246,6,1
0,372,2,0,6415014,250,8,0
4,379,1,0,6226032,223,6,1
0,381,2,0,6839626,261,8,0
16,403,1,0,7048629,241,5,1
2,388,1,0,7344928,272,8,0
1,381,1,2,6889711,257,8,0
3,402,1,0,6942827,226,6,1
1,388,1,3,6936408,252,9,0
7,400,1,0,6927541,226,6,1
0,382,2,1,6827571,259,9,0
9,393,1,0,7281050,250,5,1
31,388,1,0,6890141,236,5,1
1,400,1,1,7355555,256,8,0
12,396,1,0,7130453,237,6,1
12,384,1,0,6451220,228,5,1
2,382,1,0,6719875,257,8,0
11,401,1,0,7158191,235,5,1
0,391,3,0,7455044,265,9,0
0,379,2,1,7282473,277,9,0
10,385,1,0,6661337,231,5,1
2,380,2,0,7044313,266,8,0
0,376,3,1,6606625,250,9,0
6,399,1,0,7105970,229,6,1
0,375,2,0,6441703,250,8,0
16,390,1,0,6825656,248,5,1
23,392,1,0,6832251,228,5,1
